1
1024 16794
60 398 1.0
60 426 1.0
60 427 1.0
60 526 1.0
60 621 1.0
60 648 1.0
60 705 1.0
60 712 1.0
60 739 1.0
60 762 1.0
60 772 1.0
60 849 1.0
60 994 1.0
60 996 1.0
60 1015 1.0
60 1018 1.0
61 3 1.0
61 83 1.0
61 308 1.0
61 344 1.0
61 491 1.0
61 585 1.0
61 601 1.0
61 610 1.0
61 693 1.0
61 846 1.0
61 879 1.0
61 893 1.0
61 907 1.0
61 931 1.0
61 999 1.0
62 141 1.0
62 242 1.0
62 323 1.0
62 348 1.0
62 441 1.0
62 456 1.0
62 499 1.0
62 580 1.0
62 641 1.0
62 653 1.0
62 662 1.0
62 782 1.0
62 857 1.0
62 976 1.0
63 77 1.0
63 128 1.0
63 155 1.0
63 187 1.0
63 465 1.0
63 494 1.0
63 524 1.0
63 572 1.0
63 649 1.0
63 652 1.0
63 685 1.0
63 777 1.0
63 810 1.0
63 934 1.0
63 941 1.0
63 942 1.0
63 973 1.0
64 235 1.0
64 349 1.0
64 385 1.0
64 559 1.0
64 573 1.0
64 639 1.0
64 652 1.0
64 712 1.0
64 793 1.0
64 805 1.0
64 883 1.0
64 982 1.0
65 5 1.0
65 27 1.0
65 115 1.0
65 181 1.0
65 527 1.0
65 572 1.0
65 709 1.0
65 737 1.0
65 785 1.0
65 943 1.0
65 997 1.0
65 1020 1.0
66 152 1.0
66 311 1.0
66 336 1.0
66 342 1.0
66 426 1.0
66 427 1.0
66 443 1.0
66 690 1.0
66 892 1.0
66 925 1.0
66 988 1.0
67 82 1.0
67 100 1.0
67 303 1.0
67 304 1.0
67 521 1.0
67 534 1.0
67 629 1.0
67 637 1.0
67 794 1.0
67 806 1.0
67 905 1.0
68 55 1.0
68 79 1.0
68 80 1.0
68 147 1.0
68 232 1.0
68 292 1.0
68 398 1.0
68 532 1.0
68 543 1.0
68 576 1.0
68 607 1.0
68 632 1.0
68 779 1.0
68 801 1.0
68 863 1.0
68 867 1.0
68 898 1.0
68 904 1.0
68 943 1.0
68 1013 1.0
69 200 1.0
69 229 1.0
69 341 1.0
69 346 1.0
69 352 1.0
69 365 1.0
69 371 1.0
69 474 1.0
69 697 1.0
69 744 1.0
69 758 1.0
69 921 1.0
69 929 1.0
69 956 1.0
69 996 1.0
70 215 1.0
70 268 1.0
70 524 1.0
70 546 1.0
70 587 1.0
70 597 1.0
70 752 1.0
70 789 1.0
70 844 1.0
71 30 1.0
71 190 1.0
71 226 1.0
71 271 1.0
71 272 1.0
71 542 1.0
71 551 1.0
71 575 1.0
71 605 1.0
71 620 1.0
71 681 1.0
71 719 1.0
71 767 1.0
71 826 1.0
71 889 1.0
71 1014 1.0
72 87 1.0
72 92 1.0
72 157 1.0
72 190 1.0
72 240 1.0
72 263 1.0
72 301 1.0
72 324 1.0
72 394 1.0
72 459 1.0
72 542 1.0
72 551 1.0
72 679 1.0
72 794 1.0
72 815 1.0
72 829 1.0
72 839 1.0
72 862 1.0
72 903 1.0
72 933 1.0
72 934 1.0
72 942 1.0
72 953 1.0
72 1014 1.0
73 48 1.0
73 94 1.0
73 111 1.0
73 118 1.0
73 133 1.0
73 329 1.0
73 340 1.0
73 369 1.0
73 406 1.0
73 438 1.0
73 508 1.0
73 605 1.0
73 667 1.0
73 836 1.0
73 856 1.0
73 878 1.0
73 897 1.0
73 946 1.0
73 998 1.0
74 4 1.0
74 267 1.0
74 307 1.0
74 338 1.0
74 472 1.0
74 568 1.0
74 571 1.0
74 600 1.0
74 793 1.0
74 812 1.0
74 847 1.0
74 852 1.0
74 859 1.0
74 902 1.0
74 935 1.0
74 963 1.0
74 979 1.0
74 983 1.0
74 1003 1.0
75 7 1.0
75 37 1.0
75 78 1.0
75 193 1.0
75 239 1.0
75 317 1.0
75 395 1.0
75 400 1.0
75 430 1.0
75 469 1.0
75 515 1.0
75 533 1.0
75 825 1.0
75 970 1.0
76 104 1.0
76 109 1.0
76 174 1.0
76 256 1.0
76 259 1.0
76 331 1.0
76 356 1.0
76 424 1.0
76 434 1.0
76 440 1.0
76 528 1.0
76 545 1.0
76 626 1.0
76 659 1.0
76 690 1.0
76 793 1.0
76 825 1.0
77 53 1.0
77 63 1.0
77 126 1.0
77 133 1.0
77 136 1.0
77 151 1.0
77 187 1.0
77 261 1.0
77 379 1.0
77 388 1.0
77 539 1.0
77 541 1.0
77 572 1.0
77 617 1.0
77 625 1.0
77 649 1.0
77 685 1.0
77 761 1.0
77 838 1.0
77 925 1.0
77 934 1.0
78 75 1.0
78 239 1.0
78 317 1.0
78 345 1.0
78 354 1.0
78 395 1.0
78 448 1.0
78 517 1.0
78 537 1.0
78 555 1.0
78 699 1.0
78 713 1.0
78 721 1.0
78 847 1.0
78 945 1.0
78 970 1.0
78 1023 1.0
79 18 1.0
79 26 1.0
79 55 1.0
79 68 1.0
79 108 1.0
79 147 1.0
79 281 1.0
79 435 1.0
79 458 1.0
79 532 1.0
79 713 1.0
79 779 1.0
79 801 1.0
79 871 1.0
79 935 1.0
79 938 1.0
79 984 1.0
79 996 1.0
80 68 1.0
80 271 1.0
80 292 1.0
80 452 1.0
80 478 1.0
80 632 1.0
80 637 1.0
80 644 1.0
80 833 1.0
80 961 1.0
80 1004 1.0
81 6 1.0
81 92 1.0
81 158 1.0
81 188 1.0
81 195 1.0
81 263 1.0
81 376 1.0
81 471 1.0
81 531 1.0
81 597 1.0
81 635 1.0
81 785 1.0
81 790 1.0
81 824 1.0
81 843 1.0
81 871 1.0
82 67 1.0
82 181 1.0
82 198 1.0
82 272 1.0
82 304 1.0
82 325 1.0
82 371 1.0
82 400 1.0
82 519 1.0
82 527 1.0
82 753 1.0
82 758 1.0
82 838 1.0
82 848 1.0
82 862 1.0
82 864 1.0
82 889 1.0
82 938 1.0
82 1016 1.0
83 22 1.0
83 61 1.0
83 191 1.0
83 368 1.0
83 384 1.0
83 466 1.0
83 582 1.0
83 610 1.0
83 706 1.0
83 842 1.0
83 914 1.0
83 922 1.0
83 991 1.0
83 999 1.0
84 4 1.0
84 16 1.0
84 55 1.0
84 193 1.0
84 201 1.0
84 231 1.0
84 242 1.0
84 254 1.0
84 274 1.0
84 322 1.0
84 326 1.0
84 381 1.0
84 488 1.0
84 564 1.0
84 583 1.0
84 662 1.0
84 829 1.0
84 858 1.0
84 898 1.0
84 1004 1.0
85 29 1.0
85 130 1.0
85 224 1.0
85 278 1.0
85 408 1.0
85 457 1.0
85 639 1.0
85 658 1.0
85 694 1.0
85 843 1.0
85 854 1.0
85 872 1.0
85 945 1.0
85 965 1.0
86 94 1.0
86 146 1.0
86 195 1.0
86 252 1.0
86 566 1.0
86 578 1.0
86 609 1.0
86 718 1.0
86 720 1.0
86 939 1.0
86 980 1.0
87 10 1.0
87 32 1.0
87 34 1.0
87 72 1.0
87 93 1.0
87 157 1.0
87 240 1.0
87 294 1.0
87 299 1.0
87 336 1.0
87 404 1.0
87 685 1.0
87 866 1.0
87 894 1.0
87 931 1.0
87 1006 1.0
88 34 1.0
88 105 1.0
88 273 1.0
88 311 1.0
88 344 1.0
88 358 1.0
88 385 1.0
88 388 1.0
88 483 1.0
88 543 1.0
88 623 1.0
88 640 1.0
88 733 1.0
88 784 1.0
89 18 1.0
89 192 1.0
89 210 1.0
89 218 1.0
89 246 1.0
89 426 1.0
89 432 1.0
89 541 1.0
89 548 1.0
89 623 1.0
89 677 1.0
89 697 1.0
89 724 1.0
89 799 1.0
89 803 1.0
89 904 1.0
89 910 1.0
89 911 1.0
89 929 1.0
89 995 1.0
90 146 1.0
90 172 1.0
90 224 1.0
90 234 1.0
90 263 1.0
90 343 1.0
90 380 1.0
90 420 1.0
90 489 1.0
90 502 1.0
90 670 1.0
90 671 1.0
90 682 1.0
90 834 1.0
90 936 1.0
91 94 1.0
91 159 1.0
91 208 1.0
91 343 1.0
91 770 1.0
91 775 1.0
91 787 1.0
91 824 1.0
91 865 1.0
91 884 1.0
91 960 1.0
91 976 1.0
91 979 1.0
92 72 1.0
92 81 1.0
92 153 1.0
92 188 1.0
92 194 1.0
92 195 1.0
92 324 1.0
92 549 1.0
92 703 1.0
92 772 1.0
92 785 1.0
92 794 1.0
92 800 1.0
92 824 1.0
92 829 1.0
92 839 1.0
92 873 1.0
92 903 1.0
92 942 1.0
92 953 1.0
93 32 1.0
93 34 1.0
93 87 1.0
93 145 1.0
93 153 1.0
93 185 1.0
93 303 1.0
93 311 1.0
93 336 1.0
93 414 1.0
93 531 1.0
93 612 1.0
93 645 1.0
93 829 1.0
93 886 1.0
94 2 1.0
94 73 1.0
94 86 1.0
94 91 1.0
94 146 1.0
94 264 1.0
94 329 1.0
94 824 1.0
94 897 1.0
94 1009 1.0
95 6 1.0
95 9 1.0
95 128 1.0
95 478 1.0
95 481 1.0
95 650 1.0
95 697 1.0
95 931 1.0
96 20 1.0
96 104 1.0
96 120 1.0
96 354 1.0
96 374 1.0
96 378 1.0
96 472 1.0
96 547 1.0
96 551 1.0
96 659 1.0
96 715 1.0
96 837 1.0
96 846 1.0
96 877 1.0
96 976 1.0
96 995 1.0
96 1020 1.0
97 20 1.0
97 132 1.0
97 142 1.0
97 261 1.0
97 311 1.0
97 318 1.0
97 337 1.0
97 356 1.0
97 364 1.0
97 378 1.0
97 411 1.0
97 431 1.0
97 769 1.0
97 775 1.0
97 846 1.0
97 869 1.0
97 939 1.0
97 987 1.0
97 993 1.0
98 24 1.0
98 174 1.0
98 590 1.0
98 602 1.0
98 654 1.0
98 724 1.0
98 741 1.0
98 780 1.0
98 793 1.0
98 833 1.0
98 911 1.0
98 912 1.0
98 1000 1.0
99 22 1.0
99 27 1.0
99 170 1.0
99 247 1.0
99 258 1.0
99 298 1.0
99 397 1.0
99 439 1.0
99 445 1.0
99 630 1.0
99 653 1.0
99 765 1.0
99 832 1.0
99 866 1.0
99 908 1.0
99 1013 1.0
100 57 1.0
100 67 1.0
100 143 1.0
100 155 1.0
100 362 1.0
100 368 1.0
100 482 1.0
100 484 1.0
100 521 1.0
100 605 1.0
100 622 1.0
100 652 1.0
100 689 1.0
100 742 1.0
100 789 1.0
100 794 1.0
100 841 1.0
100 842 1.0
100 905 1.0
100 1001 1.0
101 53 1.0
101 112 1.0
101 290 1.0
101 333 1.0
101 442 1.0
101 490 1.0
101 507 1.0
101 548 1.0
101 598 1.0
101 608 1.0
101 754 1.0
101 799 1.0
101 805 1.0
101 812 1.0
101 944 1.0
102 135 1.0
102 166 1.0
102 192 1.0
102 199 1.0
102 205 1.0
102 269 1.0
102 279 1.0
102 307 1.0
102 376 1.0
102 446 1.0
102 550 1.0
102 602 1.0
102 603 1.0
102 672 1.0
102 696 1.0
102 706 1.0
102 721 1.0
102 724 1.0
102 803 1.0
102 847 1.0
102 940 1.0
102 961 1.0
103 26 1.0
103 52 1.0
103 141 1.0
103 274 1.0
103 332 1.0
103 591 1.0
103 666 1.0
103 669 1.0
103 715 1.0
103 768 1.0
103 796 1.0
104 9 1.0
104 76 1.0
104 96 1.0
104 109 1.0
104 122 1.0
104 126 1.0
104 136 1.0
104 256 1.0
104 356 1.0
104 400 1.0
104 501 1.0
104 528 1.0
104 650 1.0
104 659 1.0
104 710 1.0
104 715 1.0
104 777 1.0
104 931 1.0
104 955 1.0
105 88 1.0
105 244 1.0
105 297 1.0
105 357 1.0
105 702 1.0
105 876 1.0
105 908 1.0
105 947 1.0
105 975 1.0
105 985 1.0
105 1012 1.0
106 117 1.0
106 140 1.0
106 181 1.0
106 226 1.0
106 601 1.0
106 662 1.0
106 719 1.0
106 742 1.0
107 112 1.0
107 139 1.0
107 173 1.0
107 330 1.0
107 370 1.0
107 439 1.0
107 468 1.0
107 476 1.0
107 503 1.0
107 507 1.0
107 542 1.0
107 677 1.0
107 687 1.0
107 708 1.0
107 723 1.0
107 799 1.0
107 828 1.0
108 79 1.0
108 158 1.0
108 188 1.0
108 228 1.0
108 232 1.0
108 557 1.0
108 608 1.0
108 729 1.0
108 766 1.0
108 817 1.0
108 871 1.0
108 887 1.0
108 893 1.0
108 935 1.0
109 76 1.0
109 104 1.0
109 150 1.0
109 205 1.0
109 330 1.0
109 331 1.0
109 528 1.0
109 545 1.0
109 774 1.0
109 793 1.0
109 811 1.0
109 825 1.0
109 971 1.0
109 982 1.0
110 17 1.0
110 31 1.0
110 118 1.0
110 222 1.0
110 229 1.0
110 260 1.0
110 556 1.0
110 613 1.0
110 682 1.0
110 747 1.0
110 783 1.0
110 802 1.0
110 868 1.0
110 1016 1.0
111 31 1.0
111 73 1.0
111 133 1.0
111 176 1.0
111 267 1.0
