100
30 438
10 13 7.0
10 16 5.0
10 17 4.0
10 18 9.0
10 19 4.0
10 20 9.0
10 21 3.0
10 23 8.0
10 24 8.0
10 25 7.0
10 29 6.0
11 0 2.0
11 4 2.0
11 7 8.0
11 12 1.0
11 18 3.0
11 23 5.0
11 25 9.0
11 27 7.0
11 28 6.0
11 29 4.0
12 0 1.0
12 1 8.0
12 2 3.0
12 3 8.0
12 7 7.0
12 11 1.0
12 13 1.0
12 15 6.0
12 20 4.0
12 21 4.0
12 23 5.0
12 25 1.0
12 26 8.0
12 27 2.0
12 28 7.0
12 29 4.0
13 2 7.0
13 4 9.0
13 5 6.0
13 7 5.0
13 10 7.0
13 12 1.0
13 14 3.0
13 18 6.0
13 19 8.0
13 21 2.0
13 22 3.0
13 25 9.0
13 27 7.0
14 1 7.0
14 3 2.0
14 5 3.0
14 6 8.0
14 7 3.0
14 13 3.0
14 19 3.0
14 21 5.0
14 23 2.0
14 24 6.0
14 25 7.0
14 26 6.0
14 27 9.0
14 28 1.0
14 29 4.0
15 1 1.0
15 2 4.0
15 3 6.0
15 7 5.0
15 8 4.0
15 9 5.0
15 12 6.0
15 16 2.0
15 18 9.0
15 20 5.0
15 21 1.0
15 22 4.0
15 23 3.0
15 24 9.0
15 27 5.0
15 28 1.0
16 1 7.0
16 3 6.0
16 8 3.0
16 9 2.0
16 10 5.0
16 15 2.0
16 17 9.0
16 19 7.0
16 20 4.0
16 22 9.0
16 23 5.0
16 25 8.0
16 28 8.0
17 3 1.0
17 6 1.0
17 9 2.0
17 10 4.0
17 16 9.0
17 19 6.0
17 21 2.0
17 22 3.0
17 23 8.0
17 29 5.0
18 1 8.0
18 3 3.0
18 4 5.0
18 7 4.0
18 8 1.0
18 10 9.0
18 11 3.0
18 13 6.0
18 15 9.0
18 19 6.0
18 20 4.0
18 21 8.0
18 24 2.0
18 25 2.0
18 26 2.0
18 27 3.0
18 29 3.0
19 0 1.0
19 2 5.0
19 3 3.0
19 4 6.0
19 9 6.0
19 10 4.0
19 13 8.0
19 14 3.0
19 16 7.0
19 17 6.0
19 18 6.0
19 23 7.0
19 24 1.0
19 27 2.0
19 28 1.0
19 29 5.0
20 0 8.0
20 1 8.0
20 2 6.0
20 4 8.0
20 5 1.0
20 8 1.0
20 10 9.0
20 12 4.0
20 15 5.0
20 16 4.0
20 18 4.0
20 23 5.0
20 26 4.0
20 28 3.0
21 1 2.0
21 3 5.0
21 4 9.0
21 5 6.0
21 6 8.0
21 7 5.0
21 8 5.0
21 9 8.0
21 10 3.0
21 12 4.0
21 13 2.0
21 14 5.0
21 15 1.0
21 17 2.0
21 18 8.0
22 0 2.0
22 1 4.0
22 2 7.0
22 3 4.0
22 4 5.0
22 5 4.0
22 6 7.0
22 7 1.0
22 9 4.0
22 13 3.0
22 15 4.0
22 16 9.0
22 17 3.0
22 24 5.0
22 28 2.0
22 29 9.0
23 0 4.0
23 1 7.0
23 2 1.0
23 6 3.0
23 9 9.0
23 10 8.0
23 11 5.0
23 12 5.0
23 14 2.0
23 15 3.0
23 16 5.0
23 17 8.0
23 19 7.0
23 20 5.0
23 28 9.0
24 1 6.0
24 3 4.0
24 4 2.0
24 5 6.0
24 8 8.0
24 9 8.0
24 10 8.0
24 14 6.0
24 15 9.0
24 18 2.0
24 19 1.0
24 22 5.0
24 26 1.0
24 28 7.0
25 0 1.0
25 2 3.0
25 3 8.0
25 4 9.0
25 6 4.0
25 10 7.0
25 11 9.0
25 12 1.0
25 13 9.0
25 14 7.0
25 16 8.0
25 18 2.0
25 27 6.0
26 2 9.0
26 4 9.0
26 5 3.0
26 12 8.0
26 14 6.0
26 18 2.0
26 20 4.0
26 24 1.0
26 27 4.0
26 28 3.0
26 29 2.0
27 0 8.0
27 1 2.0
27 4 4.0
27 5 3.0
27 7 1.0
27 8 9.0
27 9 7.0
27 11 7.0
27 12 2.0
27 13 7.0
27 14 9.0
27 15 5.0
27 18 3.0
27 19 2.0
27 25 6.0
27 26 4.0
27 28 3.0
27 29 3.0
28 1 5.0
28 4 3.0
28 8 4.0
28 9 2.0
28 11 6.0
28 12 7.0
28 14 1.0
28 15 1.0
28 16 8.0
28 19 1.0
28 20 3.0
28 22 2.0
28 23 9.0
28 24 7.0
28 26 3.0
28 27 3.0
28 29 9.0
29 2 9.0
29 5 7.0
29 6 5.0
29 7 3.0
29 9 4.0
29 10 6.0
29 11 4.0
29 12 4.0
29 14 4.0
29 17 5.0
29 18 3.0
29 19 5.0
29 22 9.0
29 26 2.0
29 27 3.0
29 28 9.0
30 448
0 1 7.0
0 2 1.0
0 3 8.0
0 4 2.0
0 5 5.0
0 7 5.0
0 9 1.0
0 10 3.0
0 13 6.0
0 17 1.0
0 19 2.0
0 20 2.0
0 21 4.0
0 24 1.0
1 0 7.0
1 2 6.0
1 3 8.0
1 6 2.0
1 7 1.0
1 8 6.0
1 9 1.0
1 11 9.0
1 12 9.0
1 13 7.0
1 14 9.0
1 16 8.0
1 19 8.0
1 20 5.0
1 21 6.0
1 25 9.0
1 26 5.0
1 29 6.0
2 0 1.0
2 1 6.0
2 3 5.0
2 4 5.0
2 5 6.0
2 10 9.0
2 12 1.0
2 15 2.0
2 18 1.0
2 21 5.0
2 23 8.0
2 27 4.0
2 28 3.0
2 29 5.0
3 0 8.0
3 1 8.0
3 2 5.0
3 8 3.0
3 9 8.0
3 10 5.0
3 12 7.0
3 13 6.0
3 15 2.0
3 17 9.0
3 22 4.0
3 23 4.0
3 24 8.0
3 27 9.0
4 0 2.0
4 2 5.0
4 6 2.0
4 8 8.0
4 9 8.0
4 10 1.0
4 12 6.0
4 16 6.0
4 17 5.0
4 18 3.0
4 19 4.0
4 22 6.0
4 23 4.0
4 25 3.0
4 29 6.0
5 0 5.0
5 2 6.0
5 7 8.0
5 11 8.0
5 14 8.0
5 15 4.0
5 16 5.0
5 17 7.0
5 20 6.0
5 23 5.0
5 25 9.0
5 26 7.0
5 29 2.0
6 1 2.0
6 4 2.0
6 9 9.0
6 10 5.0
6 16 5.0
6 18 6.0
6 20 6.0
6 21 9.0
6 23 4.0
6 25 5.0
6 26 9.0
6 27 9.0
6 29 1.0
7 0 5.0
7 1 1.0
7 5 8.0
7 8 7.0
7 9 7.0
7 11 1.0
7 12 4.0
7 14 9.0
7 17 8.0
7 18 9.0
7 20 3.0
7 21 2.0
7 23 5.0
7 24 9.0
7 26 9.0
7 27 6.0
7 28 1.0
8 1 6.0
8 3 3.0
8 4 8.0
8 7 7.0
8 9 6.0
8 13 3.0
8 14 8.0
8 15 4.0
8 18 1.0
8 19 2.0
8 24 4.0
8 26 5.0
8 28 6.0
9 0 1.0
9 1 1.0
9 3 8.0
9 4 8.0
9 6 9.0
9 7 7.0
9 8 6.0
9 11 2.0
9 13 4.0
9 14 2.0
9 15 2.0
9 17 4.0
9 20 3.0
9 23 3.0
9 24 6.0
9 26 6.0
9 27 8.0
10 0 3.0
10 2 9.0
10 3 5.0
10 4 1.0
10 6 5.0
10 13 7.0
10 14 6.0
10 15 8.0
10 17 9.0
10 21 2.0
10 23 7.0
10 25 9.0
10 27 9.0
10 28 6.0
10 29 8.0
11 1 9.0
11 5 8.0
11 7 1.0
11 9 2.0
11 16 4.0
11 17 1.0
11 19 9.0
11 22 8.0
11 24 1.0
11 26 8.0
12 1 9.0
12 2 1.0
12 3 7.0
12 4 6.0
12 7 4.0
12 13 6.0
12 18 4.0
12 19 3.0
12 21 2.0
12 24 3.0
12 26 4.0
12 27 1.0
12 28 8.0
13 0 6.0
13 1 7.0
13 3 6.0
13 8 3.0
13 9 4.0
13 10 7.0
13 12 6.0
13 15 1.0
13 16 9.0
13 17 8.0
13 18 5.0
13 19 1.0
13 20 1.0
13 21 5.0
13 22 4.0
13 23 5.0
13 24 3.0
13 25 6.0
14 1 9.0
14 5 8.0
14 7 9.0
14 8 8.0
14 9 2.0
14 10 6.0
14 15 2.0
14 16 5.0
14 19 7.0
14 20 3.0
14 24 9.0
14 27 6.0
14 29 7.0
15 2 2.0
15 3 2.0
15 5 4.0
15 8 4.0
15 9 2.0
15 10 8.0
15 13 1.0
15 14 2.0
15 16 6.0
15 21 6.0
15 23 7.0
15 24 2.0
15 26 1.0
16 1 8.0
16 4 6.0
16 5 5.0
16 6 5.0
16 11 4.0
16 13 9.0
16 14 5.0
16 15 6.0
16 18 8.0
16 19 4.0
16 20 8.0
16 22 7.0
16 23 1.0
16 26 4.0
16 28 5.0
17 0 1.0
17 3 9.0
17 4 5.0
17 5 7.0
17 7 8.0
17 9 4.0
17 10 9.0
17 11 1.0
17 13 8.0
17 19 8.0
17 20 8.0
17 22 8.0
17 24 9.0
17 25 4.0
17 26 1.0
17 27 4.0
18 2 1.0
18 4 3.0
18 6 6.0
18 7 9.0
18 8 1.0
18 12 4.0
18 13 5.0
18 16 8.0
18 20 8.0
18 22 7.0
18 24 1.0
18 25 5.0
18 26 1.0
18 28 8.0
19 0 2.0
19 1 8.0
19 4 4.0
19 8 2.0
19 11 9.0
19 12 3.0
19 13 1.0
19 14 7.0
19 16 4.0
19 17 8.0
19 21 3.0
19 22 2.0
19 23 7.0
19 25 9.0
19 26 3.0
19 29 9.0
20 0 2.0
20 1 5.0
20 5 6.0
20 6 6.0
20 7 3.0
20 9 3.0
20 13 1.0
20 14 3.0
20 16 8.0
20 17 8.0
20 18 8.0
20 23 6.0
20 26 5.0
20 28 4.0
21 0 4.0
21 1 6.0
21 2 5.0
21 6 9.0
21 7 2.0
21 10 2.0
21 12 2.0
21 13 5.0
21 15 6.0
21 19 3.0
21 22 4.0
21 24 2.0
21 25 5.0
21 28 8.0
22 3 4.0
22 4 6.0
22 11 8.0
22 13 4.0
22 16 7.0
22 17 8.0
22 18 7.0
22 19 2.0
22 21 4.0
22 23 1.0
22 24 8.0
22 25 9.0
22 27 1.0
22 28 4.0
23 2 8.0
23 3 4.0
23 4 4.0
23 5 5.0
23 6 4.0
23 7 5.0
23 9 3.0
23 10 7.0
23 13 5.0
23 15 7.0
23 16 1.0
23 19 7.0
23 20 6.0
23 22 1.0
23 24 9.0
23 25 7.0
23 27 9.0
23 28 3.0
24 0 1.0
24 3 8.0
24 7 9.0
24 8 4.0
24 9 6.0
24 11 1.0
24 12 3.0
24 13 3.0
24 14 9.0
24 15 2.0
24 17 9.0
24 18 1.0
24 21 2.0
24 22 8.0
24 23 9.0
24 25 6.0
24 26 3.0
24 28 4.0
24 29 2.0
25 1 9.0
25 4 3.0
25 5 9.0
25 6 5.0
25 10 9.0
25 13 6.0
25 17 4.0
25 18 5.0
25 19 9.0
25 21 5.0
25 22 9.0
25 23 7.0
25 24 6.0
25 26 3.0
25 28 4.0
25 29 5.0
26 1 5.0
26 5 7.0
26 6 9.0
26 7 9.0
26 8 5.0
26 9 6.0
26 11 8.0
26 12 4.0
26 15 1.0
26 16 4.0
26 17 1.0
26 18 1.0
26 19 3.0
26 20 5.0
26 24 3.0
26 25 3.0
26 27 9.0
26 28 7.0
26 29 3.0
27 2 4.0
27 3 9.0
27 6 9.0
27 7 6.0
27 9 8.0
27 10 9.0
27 12 1.0
27 14 6.0
27 17 4.0
27 22 1.0
27 23 9.0
27 26 9.0
27 28 8.0
27 29 8.0
28 2 3.0
28 7 1.0
28 8 6.0
28 10 6.0
28 12 8.0
28 16 5.0
28 18 8.0
28 20 4.0
28 21 8.0
28 22 4.0
28 23 3.0
28 24 4.0
28 25 4.0
28 26 7.0
28 27 8.0
28 29 6.0
29 1 6.0
29 2 5.0
29 4 6.0
29 5 2.0
29 6 1.0
29 10 8.0
29 14 7.0
29 19 9.0
29 24 2.0
29 25 5.0
29 26 3.0
29 27 8.0
29 28 6.0
30 426
0 1 4.0
0 4 8.0
0 7 2.0
0 8 7.0
0 11 2.0
0 12 7.0
0 14 8.0
0 16 3.0
0 17 9.0
0 19 2.0
0 21 6.0
0 23 6.0
0 27 7.0
1 0 4.0
1 2 6.0
1 3 4.0
1 6 1.0
1 7 6.0
1 11 5.0
1 13 2.0
1 15 3.0
1 16 8.0
1 17 1.0
1 18 5.0
1 21 4.0
1 22 8.0
1 23 9.0
1 24 1.0
1 25 1.0
1 26 5.0
1 27 1.0
2 1 6.0
2 5 6.0
2 7 5.0
2 8 3.0
2 9 2.0
2 10 3.0
2 11 1.0
2 17 9.0
2 25 4.0
2 27 2.0
2 28 6.0
3 1 4.0
3 5 8.0
3 6 4.0
3 11 5.0
3 12 6.0
3 16 2.0
3 18 5.0
3 21 6.0
3 23 5.0
3 25 7.0
3 27 8.0
3 28 2.0
3 29 1.0
4 0 8.0
4 6 8.0
4 7 4.0
4 9 2.0
4 10 4.0
4 11 9.0
4 13 8.0
4 18 6.0
4 22 1.0
4 23 4.0
4 24 7.0
4 26 1.0
4 27 3.0
4 29 9.0
5 2 6.0
5 3 8.0
5 6 2.0
5 9 2.0
5 13 6.0
5 15 5.0
5 16 8.0
5 17 9.0
5 18 2.0
5 19 6.0
5 20 5.0
5 28 1.0
6 1 1.0
6 3 4.0
6 4 8.0
6 5 2.0
6 7 9.0
6 10 1.0
6 11 6.0
6 12 1.0
6 13 5.0
6 15 8.0
6 22 5.0
6 23 4.0
6 27 1.0
6 28 7.0
6 29 4.0
7 0 2.0
7 1 6.0
7 2 5.0
7 4 4.0
7 6 9.0
7 9 1.0
7 11 2.0
7 13 1.0
7 15 7.0
7 18 4.0
7 21 1.0
7 22 4.0
7 23 6.0
7 24 1.0
7 25 4.0
7 27 7.0
7 28 7.0
8 0 7.0
8 2 3.0
8 14 3.0
8 15 6.0
8 16 2.0
8 17 8.0
8 20 9.0
8 21 4.0
8 22 6.0
8 24 4.0
9 2 2.0
9 4 2.0
9 5 2.0
9 7 1.0
9 10 5.0
9 12 4.0
9 13 7.0
9 15 7.0
9 17 2.0
9 18 4.0
9 20 1.0
9 22 4.0
9 26 3.0
9 27 2.0
10 2 3.0
10 4 4.0
10 6 1.0
10 9 5.0
10 11 6.0
10 16 1.0
10 17 1.0
10 19 1.0
10 20 2.0
10 22 9.0
10 23 2.0
10 24 7.0
10 25 5.0
10 26 8.0
10 29 1.0
11 0 2.0
11 1 5.0
11 2 1.0
11 3 5.0
11 4 9.0
11 6 6.0
11 7 2.0
11 10 6.0
11 13 6.0
11 14 7.0
11 16 7.0
11 17 2.0
11 21 1.0
11 22 1.0
11 23 7.0
11 25 7.0
11 28 2.0
11 29 4.0
12 0 7.0
12 3 6.0
12 6 1.0
12 9 4.0
12 13 3.0
12 14 2.0
12 15 4.0
12 18 3.0
12 19 8.0
12 22 4.0
12 23 7.0
12 24 9.0
12 26 8.0
12 28 5.0
13 1 2.0
13 4 8.0
13 5 6.0
13 6 5.0
13 7 1.0
13 9 7.0
13 11 6.0
13 12 3.0
13 14 9.0
13 17 7.0
13 18 5.0
13 19 2.0
13 22 3.0
13 23 7.0
13 24 3.0
13 26 4.0
13 28 7.0
14 0 8.0
14 8 3.0
14 11 7.0
14 12 2.0
14 13 9.0
14 18 8.0
14 19 1.0
14 22 4.0
14 28 7.0
15 1 3.0
15 5 5.0
15 6 8.0
15 7 7.0
15 8 6.0
15 9 7.0
15 12 4.0
15 21 2.0
15 22 1.0
15 26 2.0
15 27 1.0
15 28 8.0
15 29 2.0
16 0 3.0
16 1 8.0
16 3 2.0
16 5 8.0
16 8 2.0
16 10 1.0
16 11 7.0
16 19 1.0
16 20 8.0
16 23 5.0
16 25 8.0
16 26 4.0
16 27 5.0
16 29 5.0
17 0 9.0
17 1 1.0
17 2 9.0
17 5 9.0
17 8 8.0
17 9 2.0
17 10 1.0
17 11 2.0
17 13 7.0
17 18 8.0
17 19 5.0
17 21 6.0
17 22 9.0
17 23 3.0
17 26 6.0
17 27 7.0
17 29 6.0
18 1 5.0
18 3 5.0
18 4 6.0
18 5 2.0
18 7 4.0
18 9 4.0
18 12 3.0
18 13 5.0
18 14 8.0
18 17 8.0
18 20 8.0
18 23 5.0
18 26 8.0
18 27 2.0
18 28 7.0
19 0 2.0
19 5 6.0
19 10 1.0
19 12 8.0
19 13 2.0
19 14 1.0
19 16 1.0
19 17 5.0
19 20 7.0
19 24 7.0
19 25 8.0
19 26 1.0
19 28 3.0
19 29 2.0
20 5 5.0
20 8 9.0
20 9 1.0
20 10 2.0
20 16 8.0
20 18 8.0
20 19 7.0
20 23 6.0
20 27 4.0
20 28 3.0
20 29 1.0
21 0 6.0
21 1 4.0
21 3 6.0
21 7 1.0
21 8 4.0
21 11 1.0
21 15 2.0
21 17 6.0
21 24 7.0
21 25 7.0
21 28 3.0
22 1 8.0
22 4 1.0
22 6 5.0
22 7 4.0
22 8 6.0
22 9 4.0
22 10 9.0
22 11 1.0
22 12 4.0
22 13 3.0
22 14 4.0
22 15 1.0
22 17 9.0
22 24 9.0
22 25 6.0
22 28 5.0
22 29 8.0
23 0 6.0
23 1 9.0
23 3 5.0
23 4 4.0
23 6 4.0
23 7 6.0
23 10 2.0
23 11 7.0
23 12 7.0
23 13 7.0
23 16 5.0
23 17 3.0
23 18 5.0
23 20 6.0
23 24 8.0
23 26 2.0
23 27 3.0
24 1 1.0
24 4 7.0
24 7 1.0
24 8 4.0
24 10 7.0
24 12 9.0
24 13 3.0
24 19 7.0
24 21 7.0
24 22 9.0
24 23 8.0
24 29 2.0
25 1 1.0
25 2 4.0
25 3 7.0
25 7 4.0
25 10 5.0
25 11 7.0
25 16 8.0
25 19 8.0
25 21 7.0
25 22 6.0
25 26 8.0
25 27 6.0
25 28 7.0
26 1 5.0
26 4 1.0
26 9 3.0
26 10 8.0
26 12 8.0
26 13 4.0
26 15 2.0
26 16 4.0
26 17 6.0
26 18 8.0
26 19 1.0
26 23 2.0
26 25 8.0
26 28 3.0
26 29 1.0
27 0 7.0
27 1 1.0
27 2 2.0
27 3 8.0
27 4 3.0
27 6 1.0
27 7 7.0
27 9 2.0
27 15 1.0
27 16 5.0
27 17 7.0
27 18 2.0
27 20 4.0
27 23 3.0
27 25 6.0
27 28 3.0
28 2 6.0
28 3 2.0
28 5 1.0
28 6 7.0
28 7 7.0
28 11 2.0
28 12 5.0
28 13 7.0
28 14 7.0
28 15 8.0
28 18 7.0
28 19 3.0
28 20 3.0
28 21 3.0
28 22 5.0
28 25 7.0
28 26 3.0
28 27 3.0
29 3 1.0
29 4 9.0
29 6 4.0
29 10 1.0
29 11 4.0
29 15 2.0
29 16 5.0
29 17 6.0
29 19 2.0
29 20 1.0
29 22 8.0
29 24 2.0
29 26 1.0
30 442
0 4 7.0
0 5 6.0
0 6 4.0
0 7 2.0
0 9 3.0
0 11 1.0
0 12 9.0
0 13 5.0
0 17 6.0
0 22 9.0
0 23 2.0
0 24 1.0
0 26 2.0
0 28 9.0
0 29 3.0
1 2 7.0
1 6 8.0
1 10 4.0
1 13 2.0
1 14 2.0
1 15 2.0
1 16 9.0
1 17 4.0
1 18 9.0
1 19 3.0
1 20 6.0
1 21 8.0
1 23 6.0
1 27 9.0
1 28 8.0
1 29 4.0
2 1 7.0
2 3 3.0
2 6 6.0
2 8 6.0
2 9 2.0
2 11 9.0
2 13 4.0
2 16 5.0
2 17 2.0
2 20 9.0
2 21 2.0
2 22 7.0
2 23 4.0
2 24 8.0
2 25 2.0
2 26 9.0
2 28 6.0
2 29 1.0
3 2 3.0
3 8 1.0
3 11 8.0
3 12 9.0
3 14 5.0
3 17 1.0
3 18 7.0
3 21 6.0
3 25 4.0
3 27 3.0
3 28 1.0
4 0 7.0
4 5 8.0
4 6 4.0
4 7 1.0
4 10 9.0
4 11 7.0
4 13 5.0
4 17 2.0
4 19 9.0
4 20 1.0
4 23 5.0
4 25 8.0
5 0 6.0
5 4 8.0
5 6 1.0
5 11 4.0
5 12 8.0
5 15 5.0
5 16 2.0
5 17 1.0
5 18 3.0
5 19 9.0
5 20 9.0
5 22 1.0
5 23 6.0
5 26 1.0
5 28 3.0
6 0 4.0
6 1 8.0
6 2 6.0
6 4 4.0
6 5 1.0
6 7 5.0
6 8 5.0
6 9 6.0
6 12 9.0
6 15 6.0
6 16 8.0
6 18 9.0
6 20 9.0
6 28 2.0
6 29 1.0
7 0 2.0
7 4 1.0
7 6 5.0
7 8 4.0
7 11 6.0
7 14 7.0
7 15 5.0
7 18 7.0
7 20 3.0
7 21 6.0
7 22 3.0
7 23 2.0
7 24 7.0
7 25 8.0
7 29 1.0
8 2 6.0
8 3 1.0
8 6 5.0
8 7 4.0
8 11 8.0
8 13 2.0
8 15 8.0
8 16 7.0
8 18 1.0
8 19 3.0
8 20 1.0
8 21 8.0
8 24 4.0
8 25 6.0
8 27 7.0
9 0 3.0
9 2 2.0
9 6 6.0
9 11 7.0
9 12 9.0
9 13 6.0
9 14 9.0
9 18 7.0
9 19 5.0
9 23 7.0
9 26 4.0
9 28 4.0
9 29 4.0
10 1 4.0
10 4 9.0
10 12 7.0
10 13 8.0
10 15 4.0
10 16 4.0
10 18 1.0
10 23 6.0
10 24 2.0
10 25 7.0
10 26 3.0
10 28 2.0
10 29 6.0
11 0 1.0
11 2 9.0
11 3 8.0
11 4 7.0
11 5 4.0
11 7 6.0
11 8 8.0
11 9 7.0
11 13 4.0
11 14 2.0
11 15 1.0
11 17 1.0
11 19 2.0
11 20 6.0
11 21 3.0
11 23 5.0
12 0 9.0
12 3 9.0
12 5 8.0
12 6 9.0
12 9 9.0
12 10 7.0
12 13 1.0
12 14 5.0
12 15 8.0
12 18 5.0
12 19 4.0
12 20 5.0
12 22 5.0
12 23 1.0
12 26 9.0
13 0 5.0
13 1 2.0
13 2 4.0
13 4 5.0
13 8 2.0
13 9 6.0
13 10 8.0
13 11 4.0
13 12 1.0
13 15 6.0
13 16 7.0
13 22 4.0
13 23 8.0
13 24 9.0
13 25 4.0
13 27 9.0
13 28 9.0
13 29 4.0
14 1 2.0
14 3 5.0
14 7 7.0
14 9 9.0
14 11 2.0
14 12 5.0
14 16 1.0
14 17 1.0
14 19 4.0
14 21 2.0
14 23 8.0
14 25 6.0
14 27 1.0
14 29 2.0
15 1 2.0
15 5 5.0
15 6 6.0
15 7 5.0
15 8 8.0
15 10 4.0
15 11 1.0
15 12 8.0
15 13 6.0
15 16 8.0
15 18 9.0
15 19 3.0
15 21 4.0
15 22 1.0
15 23 2.0
15 26 3.0
15 29 4.0
16 1 9.0
16 2 5.0
16 5 2.0
16 6 8.0
16 8 7.0
16 10 4.0
16 13 7.0
16 14 1.0
16 15 8.0
16 17 9.0
16 18 4.0
16 19 9.0
16 24 3.0
16 25 6.0
17 0 6.0
17 1 4.0
17 2 2.0
17 3 1.0
17 4 2.0
17 5 1.0
17 11 1.0
17 14 1.0
17 16 9.0
17 19 1.0
17 24 7.0
17 25 9.0
17 29 4.0
18 1 9.0
18 3 7.0
18 5 3.0
18 6 9.0
18 7 7.0
18 8 1.0
18 9 7.0
18 10 1.0
18 12 5.0
18 15 9.0
18 16 4.0
18 19 9.0
18 20 3.0
18 25 9.0
18 27 3.0
18 28 8.0
18 29 9.0
19 1 3.0
19 4 9.0
19 5 9.0
19 8 3.0
19 9 5.0
19 11 2.0
19 12 4.0
19 14 4.0
19 15 3.0
19 16 9.0
19 17 1.0
19 18 9.0
19 21 7.0
19 24 6.0
19 25 2.0
19 26 2.0
19 27 9.0
20 1 6.0
20 2 9.0
20 4 1.0
20 5 9.0
20 6 9.0
20 7 3.0
20 8 1.0
20 11 6.0
20 12 5.0
20 18 3.0
20 21 1.0
20 22 3.0
20 23 9.0
20 24 9.0
20 26 4.0
20 27 2.0
20 29 3.0
21 1 8.0
21 2 2.0
21 3 6.0
21 7 6.0
21 8 8.0
21 11 3.0
21 14 2.0
21 15 4.0
21 19 7.0
21 20 1.0
21 22 1.0
21 23 8.0
21 24 3.0
21 25 6.0
21 27 9.0
21 28 2.0
22 0 9.0
22 2 7.0
22 5 1.0
22 7 3.0
22 12 5.0
22 13 4.0
22 15 1.0
22 20 3.0
22 21 1.0
22 26 7.0
22 28 3.0
23 0 2.0
23 1 6.0
23 2 4.0
23 4 5.0
23 5 6.0
23 7 2.0
23 9 7.0
23 10 6.0
23 11 5.0
23 12 1.0
23 13 8.0
23 14 8.0
23 15 2.0
23 20 9.0
23 21 8.0
23 26 7.0
23 28 4.0
24 0 1.0
24 2 8.0
24 7 7.0
24 8 4.0
24 10 2.0
24 13 9.0
24 16 3.0
24 17 7.0
24 19 6.0
24 20 9.0
24 21 3.0
25 2 2.0
25 3 4.0
25 4 8.0
25 7 8.0
25 8 6.0
25 10 7.0
25 13 4.0
25 14 6.0
25 16 6.0
25 17 9.0
25 18 9.0
25 19 2.0
25 21 6.0
25 26 1.0
25 27 9.0
25 28 7.0
25 29 1.0
26 0 2.0
26 2 9.0
26 5 1.0
26 9 4.0
26 10 3.0
26 12 9.0
26 15 3.0
26 19 2.0
26 20 4.0
26 22 7.0
26 23 7.0
26 25 1.0
27 1 9.0
27 3 3.0
27 8 7.0
27 13 9.0
27 14 1.0
27 18 3.0
27 19 9.0
27 20 2.0
27 21 9.0
27 25 9.0
27 28 8.0
27 29 4.0
28 0 9.0
28 1 8.0
28 2 6.0
28 3 1.0
28 5 3.0
28 6 2.0
28 9 4.0
28 10 2.0
28 13 9.0
28 18 8.0
28 21 2.0
28 22 3.0
28 23 4.0
28 25 7.0
28 27 8.0
29 0 3.0
29 1 4.0
29 2 1.0
29 6 1.0
29 7 1.0
29 9 4.0
29 10 6.0
29 13 4.0
