20
18 53
31 13 1.0
31 14 1.0
31 16 1.0
31 22 1.0
31 30 1.0
18 65
0 11 1.0
0 15 1.0
0 16 1.0
1 0 1.0
1 4 1.0
1 12 1.0
2 0 1.0
2 3 1.0
2 5 1.0
2 6 1.0
2 7 1.0
2 10 1.0
2 16 1.0
3 10 1.0
3 13 1.0
4 0 1.0
4 3 1.0
4 5 1.0
4 8 1.0
4 10 1.0
5 3 1.0
5 10 1.0
5 14 1.0
5 15 1.0
6 0 1.0
6 8 1.0
6 10 1.0
7 3 1.0
7 4 1.0
7 5 1.0
7 11 1.0
7 13 1.0
8 0 1.0
8 1 1.0
8 2 1.0
8 11 1.0
9 1 1.0
9 8 1.0
10 13 1.0
11 5 1.0
11 12 1.0
11 14 1.0
12 9 1.0
12 15 1.0
12 16 1.0
12 17 1.0
13 2 1.0
14 16 1.0
15 1 1.0
15 2 1.0
15 6 1.0
15 8 1.0
15 9 1.0
15 11 1.0
15 14 1.0
15 16 1.0
16 6 1.0
16 7 1.0
16 8 1.0
16 9 1.0
16 11 1.0
17 0 1.0
17 1 1.0
17 4 1.0
17 9 1.0
34 121
0 8 1.0
0 9 1.0
0 16 1.0
0 26 1.0
0 30 1.0
0 32 1.0
1 2 1.0
2 0 1.0
2 21 1.0
2 30 1.0
3 25 1.0
3 30 1.0
3 32 1.0
3 33 1.0
4 9 1.0
5 3 1.0
5 11 1.0
5 13 1.0
5 17 1.0
5 30 1.0
6 4 1.0
6 8 1.0
6 10 1.0
6 12 1.0
6 31 1.0
7 0 1.0
7 3 1.0
7 5 1.0
7 13 1.0
7 16 1.0
7 17 1.0
7 30 1.0
7 33 1.0
8 2 1.0
8 4 1.0
8 9 1.0
8 11 1.0
8 26 1.0
8 33 1.0
9 2 1.0
9 5 1.0
9 32 1.0
10 31 1.0
11 4 1.0
11 23 1.0
11 33 1.0
12 4 1.0
12 8 1.0
12 10 1.0
12 28 1.0
12 31 1.0
13 3 1.0
13 9 1.0
13 11 1.0
13 32 1.0
14 0 1.0
14 3 1.0
14 7 1.0
15 1 1.0
15 23 1.0
15 24 1.0
15 27 1.0
16 3 1.0
16 8 1.0
16 13 1.0
16 14 1.0
16 17 1.0
16 24 1.0
16 25 1.0
16 26 1.0
16 30 1.0
17 11 1.0
17 13 1.0
17 20 1.0
17 23 1.0
18 11 1.0
18 17 1.0
18 22 1.0
18 33 1.0
19 1 1.0
19 3 1.0
19 4 1.0
19 16 1.0
19 22 1.0
19 25 1.0
20 7 1.0
20 13 1.0
20 16 1.0
20 33 1.0
22 3 1.0
22 11 1.0
22 25 1.0
24 8 1.0
25 6 1.0
25 28 1.0
26 2 1.0
26 29 1.0
28 4 1.0
28 5 1.0
28 6 1.0
28 8 1.0
28 11 1.0
28 33 1.0
29 23 1.0
30 9 1.0
30 13 1.0
31 3 1.0
31 25 1.0
31 28 1.0
32 5 1.0
32 7 1.0
32 15 1.0
32 17 1.0
32 20 1.0
32 23 1.0
32 30 1.0
32 33 1.0
33 4 1.0
33 5 1.0
33 9 1.0
33 13 1.0
30 129
0 3 1.0
0 10 1.0
0 13 1.0
0 20 1.0
0 22 1.0
0 25 1.0
1 2 1.0
1 20 1.0
1 23 1.0
1 26 1.0
1 27 1.0
2 14 1.0
2 15 1.0
2 27 1.0
2 29 1.0
3 1 1.0
3 18 1.0
3 27 1.0
4 0 1.0
4 12 1.0
4 15 1.0
4 26 1.0
4 27 1.0
5 2 1.0
5 3 1.0
5 9 1.0
5 11 1.0
5 18 1.0
5 19 1.0
5 29 1.0
6 1 1.0
6 3 1.0
6 15 1.0
6 18 1.0
6 27 1.0
7 20 1.0
8 5 1.0
8 9 1.0
8 16 1.0
8 19 1.0
8 22 1.0
9 4 1.0
9 7 1.0
9 13 1.0
9 19 1.0
9 20 1.0
10 1 1.0
10 2 1.0
10 3 1.0
10 5 1.0
10 6 1.0
10 28 1.0
10 29 1.0
11 8 1.0
11 9 1.0
11 12 1.0
11 18 1.0
11 23 1.0
12 6 1.0
12 16 1.0
12 24 1.0
12 28 1.0
13 5 1.0
13 7 1.0
13 14 1.0
13 20 1.0
13 24 1.0
13 26 1.0
14 10 1.0
14 11 1.0
14 18 1.0
14 19 1.0
14 22 1.0
14 23 1.0
14 28 1.0
15 26 1.0
15 28 1.0
16 1 1.0
16 15 1.0
17 1 1.0
17 4 1.0
17 8 1.0
17 16 1.0
17 23 1.0
18 1 1.0
18 2 1.0
18 10 1.0
18 15 1.0
18 27 1.0
18 28 1.0
18 29 1.0
19 11 1.0
19 13 1.0
19 26 1.0
20 22 1.0
20 29 1.0
21 8 1.0
22 13 1.0
22 19 1.0
23 4 1.0
23 8 1.0
23 9 1.0
23 26 1.0
24 1 1.0
24 4 1.0
24 5 1.0
24 7 1.0
24 9 1.0
24 20 1.0
26 0 1.0
26 3 1.0
26 10 1.0
26 14 1.0
26 25 1.0
27 10 1.0
27 14 1.0
27 17 1.0
27 21 1.0
27 23 1.0
27 26 1.0
27 28 1.0
27 29 1.0
28 2 1.0
28 16 1.0
28 29 1.0
29 8 1.0
29 9 1.0
29 13 1.0
29 14 1.0
6 9
0 1 1.0
0 5 1.0
2 3 1.0
2 4 1.0
3 0 1.0
4 0 1.0
4 3 1.0
5 2 1.0
5 4 1.0
39 116
0 13 1.0
0 16 1.0
1 20 1.0
1 33 1.0
2 1 1.0
2 6 1.0
2 11 1.0
2 19 1.0
2 27 1.0
2 33 1.0
2 36 1.0
3 25 1.0
4 6 1.0
4 23 1.0
4 29 1.0
5 11 1.0
5 17 1.0
5 20 1.0
5 27 1.0
6 12 1.0
6 20 1.0
7 8 1.0
7 9 1.0
7 11 1.0
7 16 1.0
7 18 1.0
8 15 1.0
8 16 1.0
8 18 1.0
9 3 1.0
9 11 1.0
9 25 1.0
9 35 1.0
11 14 1.0
11 27 1.0
12 34 1.0
12 36 1.0
13 3 1.0
13 9 1.0
13 32 1.0
14 5 1.0
14 12 1.0
14 24 1.0
14 32 1.0
15 7 1.0
15 16 1.0
15 17 1.0
15 23 1.0
15 24 1.0
16 37 1.0
17 13 1.0
18 16 1.0
20 11 1.0
20 27 1.0
21 3 1.0
21 12 1.0
21 13 1.0
21 31 1.0
21 32 1.0
22 12 1.0
22 14 1.0
22 21 1.0
23 0 1.0
23 13 1.0
23 17 1.0
24 17 1.0
25 32 1.0
26 17 1.0
26 21 1.0
26 27 1.0
26 31 1.0
27 14 1.0
27 24 1.0
28 10 1.0
28 12 1.0
28 21 1.0
28 22 1.0
28 30 1.0
29 2 1.0
29 10 1.0
30 22 1.0
30 38 1.0
31 13 1.0
32 3 1.0
32 9 1.0
32 24 1.0
33 6 1.0
33 14 1.0
33 27 1.0
33 37 1.0
34 6 1.0
34 8 1.0
35 30 1.0
35 38 1.0
36 5 1.0
36 11 1.0
36 14 1.0
36 24 1.0
36 27 1.0
36 32 1.0
36 33 1.0
37 2 1.0
37 6 1.0
37 12 1.0
37 18 1.0
37 19 1.0
37 34 1.0
38 1 1.0
38 2 1.0
38 11 1.0
38 21 1.0
38 22 1.0
38 27 1.0
38 28 1.0
38 33 1.0
38 36 1.0
8 16
0 3 1.0
1 3 1.0
1 6 1.0
2 0 1.0
2 7 1.0
3 5 1.0
3 7 1.0
4 0 1.0
4 1 1.0
4 2 1.0
4 3 1.0
4 7 1.0
5 6 1.0
6 7 1.0
7 0 1.0
7 1 1.0
18 40
0 5 1.0
0 7 1.0
0 9 1.0
1 0 1.0
1 6 1.0
1 7 1.0
1 12 1.0
1 17 1.0
2 11 1.0
2 14 1.0
3 7 1.0
3 12 1.0
4 8 1.0
4 11 1.0
4 16 1.0
5 1 1.0
5 9 1.0
6 7 1.0
7 9 1.0
7 12 1.0
8 3 1.0
8 11 1.0
8 16 1.0
9 1 1.0
10 2 1.0
10 8 1.0
10 14 1.0
11 10 1.0
11 14 1.0
11 15 1.0
12 6 1.0
12 13 1.0
13 6 1.0
13 8 1.0
14 8 1.0
14 16 1.0
15 14 1.0
16 11 1.0
17 5 1.0
17 16 1.0
37 161
0 1 1.0
0 5 1.0
0 13 1.0
0 26 1.0
0 27 1.0
1 5 1.0
1 9 1.0
1 16 1.0
1 22 1.0
1 26 1.0
2 0 1.0
2 9 1.0
2 24 1.0
2 31 1.0
3 0 1.0
3 11 1.0
3 12 1.0
3 14 1.0
3 21 1.0
3 25 1.0
3 30 1.0
4 0 1.0
4 5 1.0
4 6 1.0
4 27 1.0
5 15 1.0
5 25 1.0
5 29 1.0
5 30 1.0
5 36 1.0
6 3 1.0
6 11 1.0
6 25 1.0
7 0 1.0
7 2 1.0
7 8 1.0
7 13 1.0
7 14 1.0
7 21 1.0
8 1 1.0
8 2 1.0
8 9 1.0
8 23 1.0
8 30 1.0
8 36 1.0
9 5 1.0
9 16 1.0
9 29 1.0
9 36 1.0
10 1 1.0
10 15 1.0
10 18 1.0
10 27 1.0
10 28 1.0
10 30 1.0
10 32 1.0
10 36 1.0
11 7 1.0
11 8 1.0
11 25 1.0
11 36 1.0
12 16 1.0
12 34 1.0
13 2 1.0
13 23 1.0
13 35 1.0
14 20 1.0
15 0 1.0
15 1 1.0
15 2 1.0
15 26 1.0
15 30 1.0
15 31 1.0
16 2 1.0
16 8 1.0
16 24 1.0
16 30 1.0
16 31 1.0
17 1 1.0
17 31 1.0
18 3 1.0
18 6 1.0
18 11 1.0
18 12 1.0
18 25 1.0
18 28 1.0
19 2 1.0
19 6 1.0
19 7 1.0
19 14 1.0
19 15 1.0
19 21 1.0
19 26 1.0
20 29 1.0
21 6 1.0
21 14 1.0
22 3 1.0
22 6 1.0
22 10 1.0
22 12 1.0
22 17 1.0
22 21 1.0
22 31 1.0
23 0 1.0
23 2 1.0
23 9 1.0
23 35 1.0
24 9 1.0
24 20 1.0
25 12 1.0
25 29 1.0
26 5 1.0
26 9 1.0
26 10 1.0
26 22 1.0
26 27 1.0
26 28 1.0
27 12 1.0
27 16 1.0
27 18 1.0
27 22 1.0
27 25 1.0
27 32 1.0
28 17 1.0
28 25 1.0
28 27 1.0
28 32 1.0
29 2 1.0
29 17 1.0
29 24 1.0
29 36 1.0
30 1 1.0
30 7 1.0
30 11 1.0
30 14 1.0
30 18 1.0
30 26 1.0
30 31 1.0
31 1 1.0
31 4 1.0
31 5 1.0
31 10 1.0
31 19 1.0
31 24 1.0
31 26 1.0
32 4 1.0
32 35 1.0
33 2 1.0
33 4 1.0
33 15 1.0
33 35 1.0
34 3 1.0
34 15 1.0
34 18 1.0
34 22 1.0
34 27 1.0
34 29 1.0
35 6 1.0
35 21 1.0
36 20 1.0
36 26 1.0
40 113
0 2 1.0
0 13 1.0
0 28 1.0
1 16 1.0
1 35 1.0
2 12 1.0
3 8 1.0
3 9 1.0
3 26 1.0
5 6 1.0
5 7 1.0
5 31 1.0
5 37 1.0
6 12 1.0
6 21 1.0
6 30 1.0
6 31 1.0
6 33 1.0
7 8 1.0
7 21 1.0
7 25 1.0
7 36 1.0
10 15 1.0
10 27 1.0
10 35 1.0
11 0 1.0
12 18 1.0
12 21 1.0
13 3 1.0
13 8 1.0
13 31 1.0
14 20 1.0
14 29 1.0
14 30 1.0
14 31 1.0
14 37 1.0
15 37 1.0
16 26 1.0
16 35 1.0
17 3 1.0
17 11 1.0
17 20 1.0
18 9 1.0
18 35 1.0
19 7 1.0
19 14 1.0
19 27 1.0
19 36 1.0
20 16 1.0
21 19 1.0
21 25 1.0
21 33 1.0
21 36 1.0
22 2 1.0
22 25 1.0
22 39 1.0
23 10 1.0
23 15 1.0
23 26 1.0
23 27 1.0
24 1 1.0
24 5 1.0
24 7 1.0
24 15 1.0
24 16 1.0
24 26 1.0
24 35 1.0
25 19 1.0
25 36 1.0
26 1 1.0
26 4 1.0
26 10 1.0
26 35 1.0
27 9 1.0
27 18 1.0
27 34 1.0
28 4 1.0
28 11 1.0
28 26 1.0
29 6 1.0
30 4 1.0
30 5 1.0
30 26 1.0
31 0 1.0
31 30 1.0
31 34 1.0
32 0 1.0
32 10 1.0
32 15 1.0
32 23 1.0
32 28 1.0
32 37 1.0
33 4 1.0
33 29 1.0
34 0 1.0
34 2 1.0
35 23 1.0
35 27 1.0
35 39 1.0
36 8 1.0
36 11 1.0
37 10 1.0
37 23 1.0
37 24 1.0
38 2 1.0
38 11 1.0
38 17 1.0
38 22 1.0
38 39 1.0
39 18 1.0
39 19 1.0
39 23 1.0
39 27 1.0
17 38
1 6 1.0
1 10 1.0
1 12 1.0
2 5 1.0
2 9 1.0
3 0 1.0
3 1 1.0
3 6 1.0
3 11 1.0
4 10 1.0
4 15 1.0
5 6 1.0
5 13 1.0
5 15 1.0
6 4 1.0
6 8 1.0
6 15 1.0
8 3 1.0
8 7 1.0
8 15 1.0
10 0 1.0
11 4 1.0
11 6 1.0
11 7 1.0
11 8 1.0
12 0 1.0
12 3 1.0
12 5 1.0
12 10 1.0
12 13 1.0
12 16 1.0
13 14 1.0
14 5 1.0
14 12 1.0
14 16 1.0
15 11 1.0
16 2 1.0
16 9 1.0
31 89
0 15 1.0
0 24 1.0
0 25 1.0
1 0 1.0
1 21 1.0
1 26 1.0
2 0 1.0
2 4 1.0
2 25 1.0
2 29 1.0
3 11 1.0
3 15 1.0
3 18 1.0
3 26 1.0
5 22 1.0
6 5 1.0
6 27 1.0
7 1 1.0
7 26 1.0
8 5 1.0
8 24 1.0
9 1 1.0
9 7 1.0
9 13 1.0
9 20 1.0
10 3 1.0
10 7 1.0
10 17 1.0
10 19 1.0
11 13 1.0
11 17 1.0
12 3 1.0
12 8 1.0
12 11 1.0
12 20 1.0
12 23 1.0
12 24 1.0
12 30 1.0
14 5 1.0
14 8 1.0
14 12 1.0
14 30 1.0
15 11 1.0
15 23 1.0
15 26 1.0
16 2 1.0
16 3 1.0
16 11 1.0
16 12 1.0
16 15 1.0
16 17 1.0
17 9 1.0
17 12 1.0
18 6 1.0
18 13 1.0
18 22 1.0
20 3 1.0
20 11 1.0
20 13 1.0
20 15 1.0
20 16 1.0
20 18 1.0
21 19 1.0
22 6 1.0
23 0 1.0
23 2 1.0
23 10 1.0
23 24 1.0
24 1 1.0
24 25 1.0
25 6 1.0
25 21 1.0
25 22 1.0
25 23 1.0
26 9 1.0
26 27 1.0
27 5 1.0
27 22 1.0
28 6 1.0
28 22 1.0
28 27 1.0
29 4 1.0
29 8 1.0
29 12 1.0
29 14 1.0
29 23 1.0
29 27 1.0
30 5 1.0
30 8 1.0
12 18
0 7 1.0
0 10 1.0
1 2 1.0
2 4 1.0
3 4 1.0
3 5 1.0
4 6 1.0
6 8 1.0
7 5 1.0
8 1 1.0
8 4 1.0
8 9 1.0
9 6 1.0
10 4 1.0
10 7 1.0
11 2 1.0
11 3 1.0
11 5 1.0
20 54
0 4 1.0
0 9 1.0
0 10 1.0
0 15 1.0
0 18 1.0
1 13 1.0
1 16 1.0
2 0 1.0
2 14 1.0
2 15 1.0
2 18 1.0
2 19 1.0
3 11 1.0
3 13 1.0
3 15 1.0
4 2 1.0
4 14 1.0
5 4 1.0
5 6 1.0
6 0 1.0
6 17 1.0
7 1 1.0
7 2 1.0
7 11 1.0
7 13 1.0
7 14 1.0
8 4 1.0
8 7 1.0
8 9 1.0
8 10 1.0
9 2 1.0
9 7 1.0
9 12 1.0
9 14 1.0
9 15 1.0
10 6 1.0
10 17 1.0
11 1 1.0
11 13 1.0
12 1 1.0
12 14 1.0
12 16 1.0
12 18 1.0
14 8 1.0
15 11 1.0
15 13 1.0
16 3 1.0
16 18 1.0
17 0 1.0
17 5 1.0
18 1 1.0
18 9 1.0
18 15 1.0
19 10 1.0
6 11
0 1 1.0
0 4 1.0
1 2 1.0
1 4 1.0
2 5 1.0
3 0 1.0
3 5 1.0
4 2 1.0
5 0 1.0
5 1 1.0
5 4 1.0
10 18
1 3 1.0
1 5 1.0
2 1 1.0
2 6 1.0
3 4 1.0
3 6 1.0
3 7 1.0
3 9 1.0
4 5 1.0
4 7 1.0
4 9 1.0
5 2 1.0
5 8 1.0
7 5 1.0
7 9 1.0
8 1 1.0
8 4 1.0
9 0 1.0
20 49
0 10 1.0
1 2 1.0
1 3 1.0
1 8 1.0
1 10 1.0
1 11 1.0
1 16 1.0
2 3 1.0
2 8 1.0
2 11 1.0
2 14 1.0
2 16 1.0
2 18 1.0
2 19 1.0
3 4 1.0
3 11 1.0
4 5 1.0
4 7 1.0
4 19 1.0
5 3 1.0
5 12 1.0
7 6 1.0
8 3 1.0
9 17 1.0
10 8 1.0
10 9 1.0
10 14 1.0
10 15 1.0
10 18 1.0
11 0 1.0
11 4 1.0
11 8 1.0
11 10 1.0
11 12 1.0
11 18 1.0
13 9 1.0
13 17 1.0
14 1 1.0
15 0 1.0
15 14 1.0
15 17 1.0
16 4 1.0
16 11 1.0
17 0 1.0
18 1 1.0
18 8 1.0
18 9 1.0
18 13 1.0
19 3 1.0
