100
60 965
16 30 4.0
16 33 2.0
16 34 4.0
16 36 8.0
16 37 8.0
16 41 8.0
16 42 6.0
16 43 9.0
16 44 4.0
16 46 9.0
16 47 2.0
16 51 7.0
16 56 8.0
16 57 2.0
17 20 5.0
17 21 8.0
17 22 4.0
17 26 4.0
17 28 6.0
17 30 4.0
17 32 5.0
17 38 7.0
17 39 4.0
17 40 1.0
17 41 5.0
17 42 4.0
17 46 7.0
17 47 5.0
17 48 5.0
17 51 9.0
17 53 1.0
17 54 7.0
17 56 8.0
17 57 9.0
17 58 8.0
17 59 9.0
18 22 5.0
18 23 8.0
18 25 5.0
18 28 5.0
18 29 6.0
18 31 6.0
18 32 6.0
18 33 7.0
18 34 7.0
18 35 8.0
18 36 8.0
18 38 6.0
18 39 5.0
18 41 9.0
18 44 7.0
18 46 9.0
18 48 9.0
18 49 3.0
18 54 8.0
18 55 6.0
18 56 9.0
18 57 7.0
18 59 2.0
19 22 6.0
19 24 2.0
19 25 7.0
19 28 6.0
19 29 3.0
19 31 4.0
19 32 3.0
19 33 4.0
19 37 6.0
19 38 5.0
19 39 2.0
19 44 1.0
19 45 2.0
19 47 4.0
19 48 5.0
19 53 3.0
19 54 2.0
19 56 7.0
19 57 7.0
19 58 3.0
19 59 1.0
20 24 2.0
20 25 4.0
20 26 2.0
20 29 6.0
20 34 2.0
20 35 5.0
20 37 6.0
20 38 9.0
20 39 7.0
20 40 2.0
20 45 4.0
20 46 1.0
20 47 4.0
20 48 2.0
20 49 6.0
20 50 6.0
20 51 6.0
20 53 6.0
20 54 6.0
20 56 6.0
20 57 3.0
20 58 8.0
21 22 7.0
21 27 9.0
21 31 8.0
21 33 4.0
21 35 9.0
21 38 9.0
21 40 3.0
21 41 8.0
21 47 2.0
21 48 5.0
21 51 4.0
21 53 3.0
21 54 6.0
21 57 1.0
22 20 6.0
22 23 6.0
22 24 3.0
22 26 2.0
22 27 1.0
22 31 7.0
22 33 6.0
22 35 2.0
22 36 7.0
22 39 8.0
22 40 6.0
22 41 1.0
22 43 9.0
22 45 2.0
22 47 1.0
22 52 3.0
22 53 9.0
22 57 9.0
22 58 9.0
23 27 8.0
23 33 5.0
23 35 5.0
23 36 2.0
23 37 4.0
23 40 5.0
23 42 4.0
23 45 6.0
23 49 2.0
23 50 6.0
23 51 3.0
23 54 8.0
23 56 5.0
23 57 5.0
23 58 6.0
24 27 6.0
24 28 7.0
24 29 4.0
24 30 8.0
24 32 9.0
24 36 2.0
24 38 6.0
24 41 7.0
24 43 8.0
24 45 4.0
24 48 3.0
24 49 7.0
24 51 5.0
24 54 7.0
24 55 7.0
24 57 6.0
25 26 7.0
25 27 8.0
25 28 8.0
25 29 9.0
25 30 5.0
25 31 3.0
25 33 1.0
25 34 4.0
25 35 5.0
25 42 9.0
25 43 2.0
25 44 1.0
25 45 7.0
25 49 7.0
25 52 3.0
25 54 2.0
25 55 5.0
25 56 3.0
26 27 4.0
26 28 7.0
26 30 8.0
26 32 3.0
26 34 2.0
26 35 8.0
26 37 3.0
26 39 6.0
26 44 1.0
26 45 8.0
26 46 6.0
26 48 4.0
26 49 8.0
26 50 7.0
26 52 2.0
26 53 2.0
26 55 8.0
26 56 7.0
26 58 3.0
27 30 8.0
27 33 9.0
27 34 9.0
27 38 6.0
27 40 9.0
27 43 9.0
27 47 6.0
27 52 5.0
27 53 6.0
27 54 6.0
27 55 9.0
27 56 5.0
28 16 3.0
28 35 9.0
28 36 3.0
28 37 7.0
28 40 1.0
28 41 1.0
28 45 2.0
28 46 9.0
28 47 5.0
28 48 8.0
28 51 4.0
28 52 8.0
28 53 9.0
28 55 8.0
28 56 4.0
28 57 7.0
28 58 8.0
28 59 6.0
29 18 4.0
29 30 6.0
29 31 5.0
29 32 7.0
29 35 3.0
29 36 1.0
29 37 4.0
29 40 4.0
29 41 7.0
29 42 6.0
29 44 5.0
29 45 1.0
29 46 6.0
29 47 9.0
29 49 9.0
29 51 1.0
29 52 6.0
29 54 8.0
29 55 7.0
29 56 7.0
29 59 8.0
30 31 8.0
30 32 6.0
30 33 1.0
30 34 6.0
30 35 5.0
30 37 5.0
30 38 6.0
30 39 5.0
30 40 7.0
30 41 5.0
30 42 7.0
30 43 4.0
30 44 6.0
30 45 7.0
30 47 2.0
30 48 7.0
30 49 1.0
30 51 8.0
30 55 1.0
31 33 5.0
31 35 4.0
31 36 3.0
31 40 8.0
31 44 6.0
31 45 2.0
31 46 6.0
31 47 3.0
31 49 9.0
31 51 9.0
31 53 7.0
31 54 9.0
31 57 8.0
31 59 2.0
32 33 2.0
32 34 2.0
32 36 6.0
32 37 4.0
32 38 1.0
32 40 5.0
32 41 3.0
32 44 4.0
32 45 5.0
32 46 7.0
32 47 1.0
32 48 2.0
32 49 5.0
32 51 2.0
32 53 8.0
32 54 1.0
32 55 5.0
32 56 4.0
32 57 4.0
32 58 8.0
33 34 1.0
33 35 7.0
33 38 2.0
33 41 3.0
33 43 4.0
33 44 6.0
33 45 7.0
33 47 8.0
33 48 9.0
33 49 7.0
33 51 2.0
33 53 7.0
34 8 1.0
34 38 6.0
34 41 8.0
34 43 3.0
34 48 6.0
34 51 5.0
34 53 4.0
34 58 5.0
35 37 4.0
35 38 7.0
35 39 8.0
35 41 2.0
35 42 3.0
35 43 9.0
35 47 3.0
35 48 8.0
35 49 4.0
35 50 8.0
35 51 6.0
35 53 7.0
35 55 2.0
35 57 6.0
36 39 8.0
36 40 4.0
36 42 1.0
36 44 1.0
36 46 4.0
36 48 8.0
36 49 2.0
36 51 6.0
36 53 5.0
36 55 5.0
36 57 2.0
36 58 6.0
36 59 8.0
37 41 4.0
37 43 9.0
37 44 5.0
37 45 5.0
37 49 7.0
37 50 5.0
37 51 5.0
37 52 2.0
37 53 8.0
37 55 9.0
37 56 8.0
38 40 8.0
38 44 5.0
38 45 8.0
38 47 5.0
38 48 2.0
38 49 2.0
38 51 4.0
38 53 5.0
38 54 1.0
38 55 2.0
38 56 4.0
38 57 1.0
38 59 6.0
39 23 5.0
39 42 4.0
39 44 5.0
39 45 4.0
39 46 8.0
39 47 6.0
39 49 8.0
39 51 9.0
39 52 1.0
39 55 4.0
39 57 9.0
40 29 9.0
40 43 7.0
40 44 4.0
40 45 6.0
40 53 8.0
40 55 5.0
40 56 6.0
40 57 6.0
41 42 1.0
41 43 3.0
41 46 7.0
41 47 3.0
41 50 8.0
41 53 9.0
41 54 6.0
41 55 3.0
41 58 2.0
42 38 1.0
42 45 1.0
42 49 1.0
42 50 3.0
42 52 8.0
42 53 2.0
42 54 7.0
42 55 3.0
42 56 2.0
42 57 3.0
42 58 4.0
42 59 3.0
43 44 1.0
43 55 3.0
43 56 8.0
43 57 2.0
43 59 7.0
44 42 9.0
44 51 7.0
44 53 4.0
44 55 1.0
44 57 9.0
44 58 2.0
44 59 5.0
45 17 4.0
45 46 7.0
45 49 4.0
45 51 5.0
45 55 4.0
45 56 4.0
45 57 4.0
45 59 7.0
46 47 1.0
46 50 7.0
46 51 5.0
46 52 2.0
46 53 3.0
46 55 3.0
46 57 3.0
46 58 2.0
47 19 8.0
47 50 8.0
47 51 4.0
47 54 4.0
47 55 1.0
48 34 9.0
48 50 9.0
48 51 3.0
48 53 9.0
48 55 1.0
48 56 5.0
48 57 1.0
48 59 5.0
49 21 1.0
49 50 9.0
49 51 4.0
49 52 6.0
49 56 9.0
49 57 6.0
49 58 7.0
50 28 3.0
50 51 8.0
50 52 5.0
50 53 6.0
50 54 3.0
50 57 4.0
50 58 2.0
50 59 5.0
51 52 5.0
51 53 4.0
51 54 4.0
51 57 6.0
52 44 6.0
52 54 5.0
53 50 2.0
53 55 1.0
53 56 9.0
54 25 9.0
54 58 4.0
55 49 7.0
55 56 5.0
55 59 4.0
56 31 8.0
56 58 6.0
56 59 1.0
57 53 3.0
57 58 3.0
58 46 5.0
59 17 7.0
60 922
0 1 7.0
0 5 2.0
0 7 1.0
0 8 1.0
0 11 1.0
0 12 5.0
0 17 9.0
0 20 9.0
0 23 8.0
0 24 6.0
0 25 3.0
0 27 2.0
0 28 4.0
0 29 7.0
0 31 7.0
0 33 1.0
0 34 8.0
0 36 6.0
0 37 2.0
0 38 6.0
0 39 7.0
0 41 8.0
0 46 1.0
0 47 1.0
0 48 4.0
0 51 3.0
0 53 9.0
0 55 7.0
0 58 7.0
1 2 9.0
1 3 6.0
1 4 8.0
1 5 6.0
1 7 7.0
1 12 2.0
1 13 6.0
1 14 4.0
1 18 5.0
1 20 2.0
1 21 2.0
1 22 9.0
1 23 5.0
1 25 5.0
1 26 6.0
1 28 1.0
1 31 1.0
1 32 5.0
1 33 8.0
1 34 2.0
1 35 6.0
1 37 1.0
1 39 4.0
1 41 4.0
1 42 4.0
1 43 5.0
1 44 7.0
1 45 2.0
1 47 3.0
1 48 7.0
1 50 6.0
1 52 8.0
1 54 9.0
1 59 6.0
2 0 3.0
2 3 4.0
2 4 9.0
2 5 1.0
2 10 9.0
2 12 3.0
2 14 3.0
2 15 1.0
2 18 8.0
2 20 6.0
2 21 2.0
2 22 5.0
2 29 5.0
2 34 3.0
2 36 7.0
2 38 9.0
2 40 7.0
2 44 9.0
2 45 6.0
2 47 3.0
2 51 1.0
2 55 9.0
2 57 8.0
2 58 1.0
3 4 2.0
3 5 3.0
3 7 7.0
3 9 5.0
3 13 4.0
3 19 7.0
3 20 2.0
3 21 3.0
3 22 7.0
3 23 7.0
3 26 1.0
3 27 9.0
3 28 4.0
3 32 3.0
3 33 2.0
3 36 2.0
3 37 5.0
3 39 2.0
3 40 5.0
3 43 1.0
3 44 3.0
3 45 2.0
3 47 1.0
3 48 5.0
3 50 7.0
3 52 8.0
3 53 5.0
3 54 8.0
3 57 6.0
4 6 4.0
4 8 3.0
4 10 9.0
4 11 4.0
4 13 8.0
4 14 4.0
4 15 8.0
4 23 8.0
4 25 8.0
4 27 5.0
4 28 1.0
4 32 1.0
4 35 9.0
4 36 7.0
4 38 7.0
4 40 1.0
4 41 5.0
4 42 8.0
4 43 5.0
4 45 7.0
4 47 6.0
4 51 3.0
4 52 5.0
4 53 4.0
4 59 8.0
5 7 5.0
5 8 1.0
5 12 2.0
5 14 9.0
5 16 6.0
5 19 3.0
5 20 8.0
5 21 5.0
5 22 4.0
5 23 3.0
5 24 6.0
5 25 8.0
5 27 3.0
5 29 8.0
5 32 6.0
5 36 4.0
5 37 5.0
5 39 8.0
5 43 7.0
5 48 9.0
5 52 6.0
5 54 7.0
5 56 2.0
5 58 9.0
5 59 2.0
6 7 6.0
6 8 9.0
6 9 6.0
6 11 7.0
6 14 4.0
6 16 6.0
6 17 7.0
6 20 7.0
6 23 7.0
6 25 2.0
6 29 2.0
6 30 6.0
6 32 9.0
6 37 4.0
6 38 7.0
6 39 8.0
6 40 8.0
6 42 6.0
6 44 1.0
6 45 3.0
6 47 9.0
6 48 9.0
6 49 1.0
6 51 5.0
6 53 3.0
6 54 3.0
6 55 1.0
6 56 8.0
6 59 5.0
7 8 7.0
7 9 4.0
7 12 2.0
7 13 9.0
7 16 1.0
7 17 4.0
7 19 8.0
7 20 2.0
7 22 4.0
7 23 6.0
7 24 8.0
7 25 8.0
7 27 6.0
7 35 4.0
7 36 6.0
7 37 5.0
7 38 4.0
7 39 1.0
7 42 1.0
7 43 4.0
7 44 5.0
7 47 6.0
7 49 8.0
7 50 1.0
7 51 4.0
7 55 9.0
7 56 5.0
7 57 6.0
7 58 8.0
8 9 9.0
8 10 3.0
8 13 4.0
8 14 3.0
8 16 4.0
8 19 7.0
8 20 4.0
8 21 6.0
8 22 6.0
8 23 4.0
8 24 7.0
8 28 8.0
8 29 7.0
8 35 6.0
8 38 3.0
8 45 4.0
8 46 7.0
8 47 4.0
8 50 1.0
8 52 4.0
8 53 6.0
8 58 2.0
9 0 1.0
9 13 8.0
9 14 1.0
9 15 2.0
9 16 1.0
9 18 9.0
9 19 5.0
9 20 8.0
9 22 1.0
9 23 1.0
9 25 6.0
9 28 9.0
9 31 4.0
9 35 3.0
9 37 6.0
9 39 5.0
9 41 7.0
9 43 9.0
9 44 6.0
9 45 2.0
9 46 4.0
9 48 6.0
9 51 6.0
9 55 2.0
9 57 1.0
9 58 3.0
10 13 2.0
10 16 9.0
10 17 6.0
10 19 8.0
10 20 4.0
10 21 5.0
10 22 5.0
10 25 9.0
10 30 1.0
10 31 3.0
10 33 8.0
10 36 6.0
10 37 9.0
10 38 9.0
10 39 9.0
10 40 3.0
10 41 8.0
10 46 4.0
10 49 2.0
10 51 2.0
10 54 9.0
10 56 8.0
10 58 5.0
11 15 5.0
11 16 2.0
11 17 4.0
11 20 7.0
11 22 3.0
11 24 3.0
11 25 6.0
11 27 7.0
11 28 1.0
11 30 2.0
11 36 7.0
11 37 4.0
11 39 9.0
11 44 5.0
11 45 7.0
11 46 8.0
11 52 9.0
11 55 1.0
11 56 4.0
11 58 4.0
11 59 7.0
12 13 5.0
12 15 5.0
12 19 3.0
12 20 4.0
12 22 8.0
12 23 5.0
12 25 5.0
12 28 5.0
12 32 2.0
12 33 6.0
12 34 7.0
12 35 9.0
12 36 9.0
12 37 7.0
12 40 7.0
12 42 4.0
12 43 2.0
12 46 3.0
12 50 2.0
12 51 4.0
12 53 3.0
12 54 3.0
12 55 9.0
12 58 8.0
12 59 5.0
13 4 2.0
13 14 1.0
13 15 7.0
13 16 1.0
13 17 1.0
13 18 8.0
13 21 1.0
13 22 1.0
13 25 4.0
13 27 2.0
13 28 4.0
13 29 9.0
13 30 4.0
13 33 1.0
13 34 5.0
13 35 8.0
13 38 5.0
13 41 5.0
13 44 8.0
13 45 4.0
13 47 9.0
13 49 9.0
13 50 8.0
13 54 8.0
13 55 3.0
13 57 1.0
14 17 7.0
14 18 8.0
14 22 3.0
14 23 2.0
14 25 9.0
14 26 3.0
14 29 7.0
14 30 1.0
14 31 6.0
14 32 9.0
14 35 6.0
14 36 3.0
14 37 3.0
14 38 8.0
14 41 1.0
14 43 4.0
14 47 1.0
14 48 9.0
14 54 3.0
14 55 5.0
14 57 8.0
14 58 6.0
15 8 3.0
15 16 1.0
15 18 8.0
15 19 6.0
15 23 4.0
15 26 3.0
15 27 5.0
15 28 4.0
15 30 7.0
15 32 8.0
15 33 9.0
15 34 9.0
15 35 9.0
15 36 7.0
15 38 6.0
15 39 7.0
15 42 5.0
15 47 1.0
15 49 9.0
15 51 6.0
15 52 5.0
15 53 6.0
15 56 1.0
15 57 8.0
15 58 5.0
16 21 4.0
16 22 6.0
16 23 3.0
16 26 1.0
16 32 7.0
16 33 6.0
16 35 7.0
16 36 1.0
16 39 4.0
16 42 4.0
16 44 5.0
16 46 2.0
16 47 1.0
16 48 2.0
16 49 3.0
16 54 7.0
16 55 2.0
16 56 4.0
16 57 3.0
17 18 1.0
17 20 4.0
17 21 2.0
17 22 4.0
17 23 8.0
17 24 8.0
17 26 6.0
17 27 8.0
17 30 6.0
17 31 2.0
17 32 9.0
17 33 2.0
17 34 3.0
17 35 1.0
17 36 8.0
17 39 2.0
17 40 4.0
17 44 5.0
17 45 9.0
17 46 9.0
17 48 3.0
17 50 8.0
17 51 1.0
17 53 8.0
17 56 1.0
17 58 4.0
17 59 7.0
18 20 7.0
18 22 9.0
18 25 6.0
18 26 1.0
18 27 1.0
18 28 1.0
18 29 9.0
18 31 4.0
18 32 9.0
18 34 4.0
18 36 4.0
18 38 4.0
18 40 2.0
18 41 4.0
18 44 7.0
18 48 7.0
18 51 9.0
18 52 7.0
18 53 5.0
18 55 5.0
18 56 1.0
18 57 9.0
18 59 9.0
19 6 5.0
19 22 9.0
19 24 3.0
19 26 3.0
19 27 7.0
19 30 8.0
19 33 8.0
19 34 8.0
19 38 3.0
19 39 1.0
19 40 6.0
19 42 5.0
19 43 3.0
19 48 4.0
19 49 6.0
19 50 9.0
19 51 5.0
19 52 8.0
19 59 1.0
20 16 7.0
20 21 6.0
20 22 5.0
20 24 5.0
20 26 9.0
20 27 7.0
20 28 8.0
20 29 5.0
20 31 1.0
20 35 6.0
20 37 5.0
20 39 8.0
20 41 4.0
20 43 9.0
20 44 9.0
20 45 9.0
20 46 9.0
20 48 4.0
20 50 2.0
20 51 9.0
20 52 9.0
20 53 4.0
20 54 3.0
20 55 2.0
20 56 8.0
20 58 4.0
21 12 9.0
21 26 3.0
21 27 6.0
21 35 7.0
21 38 9.0
21 41 4.0
21 43 9.0
21 44 7.0
21 46 3.0
21 50 6.0
21 52 4.0
21 53 4.0
21 59 8.0
22 26 2.0
22 28 8.0
22 30 3.0
22 31 3.0
22 32 3.0
22 35 6.0
22 37 5.0
22 39 1.0
22 40 8.0
22 41 3.0
22 43 3.0
22 45 2.0
22 46 7.0
22 48 3.0
22 50 5.0
22 52 8.0
22 54 2.0
22 55 4.0
22 56 7.0
22 58 7.0
23 24 5.0
23 27 8.0
23 28 3.0
23 29 3.0
23 30 6.0
23 31 4.0
23 32 2.0
23 38 7.0
23 40 6.0
23 42 4.0
23 46 9.0
23 47 8.0
23 48 4.0
23 53 9.0
23 54 7.0
23 55 1.0
23 56 6.0
23 57 4.0
23 58 2.0
23 59 8.0
24 25 6.0
24 27 4.0
24 29 6.0
24 32 2.0
24 33 3.0
24 35 6.0
24 36 5.0
24 40 7.0
24 43 6.0
24 45 1.0
24 46 2.0
24 47 4.0
24 48 1.0
24 49 1.0
24 51 9.0
24 53 3.0
24 55 8.0
24 56 7.0
24 59 2.0
25 21 1.0
25 26 8.0
25 29 7.0
25 32 3.0
25 36 9.0
25 41 3.0
25 42 5.0
25 43 4.0
25 44 5.0
25 47 2.0
25 48 4.0
25 50 3.0
25 51 4.0
25 52 9.0
25 54 3.0
25 56 8.0
25 58 7.0
26 14 8.0
26 28 5.0
26 34 3.0
26 35 1.0
26 36 1.0
26 37 8.0
26 38 8.0
26 40 1.0
26 41 6.0
26 43 8.0
26 44 7.0
26 45 7.0
26 47 3.0
26 48 1.0
26 50 2.0
26 55 5.0
26 59 6.0
27 28 1.0
27 29 7.0
27 30 5.0
27 31 9.0
27 33 3.0
27 34 2.0
27 36 9.0
27 42 8.0
27 50 6.0
27 52 4.0
27 53 5.0
27 54 6.0
27 58 4.0
27 59 8.0
28 3 7.0
28 29 3.0
28 30 4.0
28 31 3.0
28 32 6.0
28 33 7.0
28 38 6.0
28 39 6.0
28 41 6.0
28 42 6.0
28 44 7.0
28 46 1.0
28 51 3.0
28 52 6.0
28 53 9.0
28 56 6.0
28 57 6.0
28 58 2.0
29 30 9.0
29 32 8.0
29 35 3.0
29 37 4.0
29 38 4.0
29 42 3.0
29 44 8.0
29 46 4.0
29 49 4.0
29 50 2.0
29 51 9.0
29 52 6.0
29 53 3.0
29 54 8.0
29 55 4.0
29 57 8.0
30 32 3.0
30 36 2.0
30 39 3.0
30 40 2.0
30 43 4.0
30 45 4.0
30 48 4.0
30 52 8.0
30 53 6.0
30 55 1.0
30 56 1.0
30 57 7.0
31 32 1.0
31 33 9.0
31 37 7.0
31 39 1.0
31 40 9.0
31 45 4.0
31 46 1.0
31 47 5.0
31 53 2.0
31 54 5.0
31 55 6.0
31 59 7.0
32 10 5.0
32 34 8.0
32 36 6.0
32 37 8.0
32 38 6.0
32 41 6.0
32 47 5.0
32 48 1.0
32 49 1.0
32 51 4.0
32 52 6.0
32 54 7.0
32 55 5.0
32 57 8.0
32 58 7.0
33 18 4.0
33 37 4.0
33 39 9.0
33 40 1.0
33 41 5.0
33 42 5.0
33 43 7.0
33 44 8.0
33 46 9.0
33 48 3.0
33 49 3.0
33 56 7.0
33 57 4.0
33 58 5.0
33 59 2.0
34 35 5.0
34 36 3.0
34 39 4.0
34 41 4.0
34 42 6.0
34 47 2.0
34 48 9.0
34 49 1.0
34 52 5.0
34 54 1.0
34 55 6.0
34 59 7.0
35 5 9.0
35 37 2.0
35 38 2.0
35 41 5.0
35 43 2.0
35 44 4.0
35 45 7.0
35 47 5.0
35 48 1.0
35 49 5.0
35 50 8.0
35 52 4.0
35 53 5.0
35 56 7.0
35 57 2.0
35 59 1.0
36 25 6.0
36 37 3.0
36 38 9.0
36 39 3.0
36 42 7.0
36 43 3.0
36 44 5.0
36 47 1.0
36 49 9.0
36 52 8.0
36 53 2.0
36 54 8.0
36 55 8.0
36 58 9.0
37 15 5.0
37 43 2.0
37 44 5.0
37 45 9.0
37 46 3.0
