20
21 53
18 6 1.0
19 0 1.0
19 4 1.0
19 21 1.0
20 1 1.0
20 24 1.0
20 26 1.0
21 0 1.0
21 4 1.0
21 24 1.0
22 9 1.0
22 13 1.0
22 21 1.0
22 25 1.0
23 3 1.0
23 5 1.0
23 17 1.0
23 26 1.0
24 22 1.0
24 26 1.0
25 7 1.0
25 9 1.0
26 5 1.0
26 14 1.0
26 17 1.0
27 65
0 21 1.0
1 19 1.0
2 7 1.0
2 19 1.0
3 1 1.0
3 6 1.0
3 17 1.0
4 7 1.0
4 10 1.0
5 8 1.0
5 9 1.0
5 23 1.0
6 1 1.0
6 10 1.0
6 16 1.0
6 25 1.0
7 24 1.0
8 0 1.0
8 12 1.0
10 17 1.0
11 5 1.0
11 9 1.0
11 26 1.0
12 2 1.0
12 5 1.0
12 19 1.0
13 1 1.0
14 0 1.0
14 5 1.0
14 8 1.0
14 15 1.0
14 22 1.0
15 0 1.0
15 6 1.0
15 9 1.0
15 25 1.0
16 15 1.0
16 25 1.0
17 4 1.0
17 5 1.0
18 16 1.0
18 20 1.0
19 4 1.0
19 7 1.0
19 10 1.0
20 5 1.0
20 8 1.0
20 12 1.0
20 16 1.0
20 24 1.0
21 8 1.0
21 9 1.0
22 9 1.0
22 23 1.0
23 9 1.0
23 11 1.0
23 14 1.0
23 19 1.0
24 2 1.0
24 16 1.0
24 18 1.0
25 13 1.0
25 26 1.0
26 13 1.0
26 24 1.0
7 13
0 1 1.0
0 2 1.0
0 3 1.0
2 1 1.0
2 4 1.0
2 5 1.0
2 6 1.0
3 1 1.0
3 6 1.0
4 6 1.0
5 1 1.0
5 4 1.0
6 5 1.0
17 54
0 4 1.0
0 9 1.0
0 14 1.0
0 16 1.0
1 0 1.0
1 4 1.0
1 6 1.0
1 8 1.0
1 10 1.0
2 0 1.0
2 1 1.0
2 9 1.0
2 16 1.0
3 0 1.0
3 4 1.0
3 5 1.0
3 6 1.0
3 12 1.0
4 2 1.0
4 5 1.0
4 6 1.0
4 14 1.0
6 0 1.0
6 2 1.0
7 10 1.0
7 13 1.0
8 7 1.0
8 10 1.0
8 13 1.0
8 15 1.0
9 4 1.0
9 6 1.0
9 12 1.0
9 14 1.0
10 2 1.0
11 1 1.0
11 8 1.0
11 13 1.0
11 14 1.0
12 2 1.0
12 4 1.0
12 5 1.0
13 14 1.0
14 1 1.0
14 2 1.0
14 6 1.0
14 8 1.0
14 12 1.0
15 1 1.0
15 7 1.0
15 10 1.0
16 1 1.0
16 3 1.0
16 6 1.0
13 24
0 7 1.0
0 11 1.0
0 12 1.0
1 5 1.0
2 1 1.0
2 7 1.0
2 8 1.0
3 4 1.0
3 11 1.0
6 0 1.0
6 8 1.0
6 11 1.0
7 8 1.0
7 10 1.0
8 0 1.0
9 1 1.0
9 2 1.0
9 5 1.0
10 0 1.0
10 6 1.0
11 10 1.0
12 3 1.0
12 10 1.0
12 11 1.0
14 31
0 5 1.0
0 7 1.0
0 8 1.0
1 0 1.0
2 6 1.0
2 9 1.0
3 0 1.0
3 4 1.0
3 8 1.0
3 13 1.0
4 0 1.0
4 5 1.0
4 8 1.0
4 13 1.0
5 3 1.0
5 11 1.0
6 11 1.0
6 13 1.0
7 1 1.0
7 12 1.0
9 8 1.0
10 9 1.0
11 0 1.0
11 3 1.0
11 4 1.0
11 13 1.0
12 0 1.0
12 1 1.0
13 0 1.0
13 2 1.0
13 5 1.0
16 42
0 2 1.0
0 6 1.0
0 11 1.0
0 14 1.0
1 3 1.0
1 7 1.0
1 13 1.0
2 4 1.0
2 6 1.0
2 7 1.0
2 10 1.0
3 14 1.0
5 0 1.0
5 14 1.0
5 15 1.0
6 10 1.0
6 12 1.0
6 13 1.0
7 8 1.0
8 0 1.0
8 2 1.0
9 1 1.0
9 5 1.0
9 7 1.0
9 10 1.0
9 14 1.0
10 0 1.0
10 14 1.0
11 6 1.0
11 7 1.0
11 10 1.0
11 14 1.0
12 2 1.0
12 4 1.0
12 10 1.0
12 11 1.0
13 3 1.0
13 5 1.0
14 6 1.0
14 12 1.0
15 1 1.0
15 13 1.0
21 48
0 5 1.0
0 7 1.0
0 20 1.0
1 0 1.0
1 7 1.0
2 10 1.0
2 13 1.0
3 1 1.0
3 15 1.0
4 2 1.0
4 19 1.0
5 2 1.0
5 4 1.0
6 5 1.0
7 5 1.0
7 6 1.0
7 8 1.0
8 6 1.0
8 13 1.0
8 18 1.0
9 1 1.0
9 6 1.0
9 11 1.0
9 20 1.0
11 1 1.0
11 3 1.0
11 20 1.0
13 12 1.0
14 8 1.0
14 13 1.0
15 1 1.0
15 9 1.0
15 11 1.0
15 16 1.0
16 1 1.0
16 3 1.0
16 4 1.0
16 11 1.0
17 8 1.0
17 13 1.0
17 14 1.0
17 18 1.0
18 13 1.0
19 5 1.0
19 6 1.0
19 7 1.0
20 3 1.0
20 18 1.0
9 14
1 6 1.0
3 2 1.0
3 5 1.0
4 2 1.0
4 3 1.0
4 5 1.0
5 0 1.0
5 2 1.0
5 7 1.0
6 2 1.0
6 7 1.0
7 2 1.0
7 3 1.0
8 1 1.0
4 3
2 0 1.0
2 1 1.0
3 1 1.0
24 60
0 6 1.0
0 8 1.0
0 16 1.0
1 5 1.0
1 10 1.0
2 9 1.0
2 20 1.0
3 5 1.0
4 1 1.0
4 9 1.0
4 11 1.0
4 23 1.0
5 7 1.0
5 15 1.0
6 18 1.0
6 19 1.0
7 3 1.0
7 12 1.0
8 3 1.0
8 19 1.0
8 22 1.0
9 13 1.0
9 21 1.0
10 9 1.0
10 11 1.0
10 21 1.0
11 9 1.0
11 18 1.0
12 22 1.0
13 2 1.0
13 14 1.0
14 18 1.0
15 2 1.0
15 20 1.0
16 3 1.0
16 7 1.0
16 13 1.0
16 17 1.0
16 19 1.0
17 4 1.0
17 6 1.0
17 18 1.0
18 9 1.0
18 10 1.0
18 21 1.0
19 0 1.0
19 12 1.0
20 6 1.0
21 0 1.0
21 8 1.0
21 11 1.0
21 15 1.0
21 19 1.0
22 3 1.0
22 5 1.0
22 7 1.0
22 17 1.0
23 9 1.0
23 12 1.0
23 18 1.0
13 30
1 0 1.0
1 5 1.0
2 4 1.0
2 11 1.0
3 2 1.0
4 0 1.0
4 1 1.0
4 10 1.0
4 11 1.0
6 5 1.0
7 3 1.0
7 5 1.0
8 3 1.0
8 11 1.0
9 1 1.0
9 3 1.0
9 4 1.0
9 5 1.0
9 8 1.0
9 11 1.0
9 12 1.0
10 0 1.0
10 1 1.0
10 12 1.0
11 3 1.0
12 0 1.0
12 3 1.0
12 7 1.0
12 8 1.0
12 11 1.0
3 2
1 0 1.0
2 0 1.0
5 8
0 1 1.0
0 3 1.0
1 2 1.0
2 0 1.0
2 3 1.0
3 1 1.0
3 4 1.0
4 1 1.0
