100
50 671
1 25 7.0
1 26 2.0
1 29 1.0
1 30 6.0
1 31 8.0
1 32 5.0
1 34 6.0
1 38 6.0
1 40 5.0
1 41 8.0
1 44 3.0
1 46 5.0
1 49 2.0
2 0 4.0
2 3 9.0
2 4 5.0
2 6 1.0
2 7 2.0
2 9 9.0
2 12 7.0
2 14 4.0
2 17 7.0
2 18 6.0
2 22 4.0
2 23 4.0
2 26 5.0
2 28 2.0
2 33 2.0
2 34 8.0
2 35 8.0
2 37 2.0
2 40 7.0
2 41 3.0
3 7 3.0
3 9 9.0
3 10 5.0
3 11 8.0
3 15 6.0
3 16 8.0
3 22 8.0
3 29 8.0
3 31 7.0
3 32 3.0
3 34 4.0
3 35 1.0
3 37 9.0
3 38 2.0
3 41 3.0
3 42 1.0
3 44 9.0
3 47 2.0
3 49 6.0
4 5 5.0
4 7 6.0
4 9 3.0
4 10 6.0
4 11 6.0
4 12 2.0
4 14 4.0
4 15 7.0
4 16 7.0
4 17 5.0
4 18 5.0
4 22 8.0
4 23 4.0
4 28 4.0
4 29 5.0
4 34 6.0
4 37 5.0
4 38 8.0
4 39 5.0
4 40 7.0
4 43 7.0
4 48 9.0
5 7 1.0
5 15 1.0
5 17 7.0
5 18 4.0
5 19 2.0
5 24 2.0
5 25 9.0
5 27 8.0
5 28 1.0
5 31 7.0
5 33 4.0
5 36 2.0
5 37 5.0
5 38 4.0
5 41 9.0
5 42 7.0
5 44 2.0
5 45 7.0
5 46 8.0
5 47 4.0
5 48 7.0
6 1 8.0
6 7 3.0
6 8 1.0
6 9 8.0
6 10 8.0
6 11 3.0
6 12 6.0
6 13 3.0
6 15 6.0
6 17 6.0
6 19 1.0
6 20 3.0
6 22 5.0
6 23 6.0
6 25 7.0
6 26 6.0
6 32 9.0
6 33 3.0
6 36 6.0
6 39 3.0
6 40 1.0
6 43 3.0
6 45 2.0
6 46 6.0
6 47 2.0
7 10 4.0
7 11 3.0
7 13 2.0
7 15 1.0
7 16 8.0
7 18 1.0
7 19 6.0
7 21 6.0
7 22 8.0
7 23 7.0
7 24 4.0
7 26 1.0
7 29 7.0
7 31 4.0
7 33 5.0
7 34 9.0
7 35 7.0
7 36 4.0
7 40 2.0
7 41 2.0
7 42 9.0
7 43 5.0
7 44 1.0
7 46 2.0
7 47 5.0
7 48 1.0
8 6 6.0
8 9 6.0
8 10 9.0
8 12 9.0
8 13 5.0
8 15 7.0
8 16 6.0
8 17 6.0
8 19 7.0
8 23 3.0
8 24 2.0
8 25 8.0
8 26 5.0
8 30 9.0
8 31 2.0
8 34 3.0
8 38 4.0
8 39 5.0
8 40 7.0
8 41 9.0
8 44 6.0
8 47 4.0
8 48 4.0
9 8 1.0
9 14 2.0
9 15 6.0
9 16 3.0
9 17 2.0
9 19 2.0
9 22 1.0
9 26 6.0
9 30 1.0
9 38 4.0
9 41 2.0
9 43 2.0
9 45 8.0
9 46 2.0
10 11 2.0
10 12 3.0
10 13 3.0
10 15 2.0
10 18 9.0
10 23 4.0
10 26 9.0
10 27 5.0
10 28 8.0
10 32 1.0
10 33 9.0
10 39 1.0
10 40 2.0
10 42 7.0
10 43 1.0
10 44 1.0
10 46 7.0
10 47 7.0
11 4 6.0
11 15 3.0
11 16 6.0
11 18 7.0
11 19 3.0
11 20 3.0
11 21 8.0
11 22 9.0
11 25 3.0
11 28 3.0
11 29 2.0
11 31 6.0
11 32 1.0
11 33 3.0
11 34 2.0
11 38 4.0
11 39 2.0
11 40 4.0
11 42 1.0
11 44 8.0
11 46 4.0
11 47 7.0
11 48 4.0
12 3 6.0
12 13 6.0
12 17 2.0
12 19 1.0
12 20 4.0
12 21 5.0
12 22 6.0
12 25 2.0
12 27 6.0
12 29 2.0
12 31 1.0
12 32 8.0
12 34 9.0
12 36 6.0
12 37 3.0
12 40 9.0
12 44 3.0
12 45 8.0
12 46 2.0
12 47 4.0
12 48 8.0
13 15 6.0
13 17 9.0
13 18 2.0
13 19 2.0
13 21 1.0
13 23 1.0
13 24 7.0
13 25 3.0
13 27 5.0
13 30 4.0
13 31 5.0
13 33 2.0
13 35 7.0
13 38 5.0
13 40 4.0
13 41 8.0
13 42 9.0
13 43 1.0
13 44 5.0
13 46 4.0
13 47 9.0
13 48 9.0
13 49 3.0
14 18 1.0
14 20 5.0
14 22 7.0
14 25 4.0
14 28 8.0
14 30 6.0
14 31 6.0
14 32 8.0
14 33 8.0
14 34 2.0
14 35 8.0
14 36 7.0
14 37 7.0
14 40 9.0
14 42 1.0
14 43 2.0
14 44 8.0
14 45 9.0
14 48 7.0
14 49 8.0
15 18 7.0
15 21 7.0
15 24 4.0
15 29 7.0
15 31 8.0
15 35 1.0
15 36 3.0
15 38 4.0
15 39 6.0
15 45 9.0
16 17 8.0
16 19 2.0
16 23 1.0
16 25 8.0
16 28 7.0
16 29 3.0
16 31 6.0
16 33 5.0
16 35 1.0
16 36 4.0
16 37 6.0
16 38 9.0
16 41 3.0
16 46 3.0
16 47 5.0
16 48 2.0
16 49 1.0
17 20 4.0
17 22 3.0
17 23 2.0
17 24 4.0
17 25 4.0
17 27 3.0
17 30 7.0
17 31 8.0
17 32 4.0
17 34 7.0
17 38 3.0
17 40 2.0
17 42 8.0
17 43 6.0
17 45 2.0
17 46 2.0
17 48 3.0
18 14 8.0
18 20 4.0
18 21 1.0
18 22 4.0
18 24 5.0
18 25 8.0
18 26 8.0
18 27 6.0
18 31 9.0
18 33 2.0
18 34 1.0
18 36 9.0
18 37 9.0
18 38 6.0
18 41 3.0
18 43 4.0
18 46 9.0
18 47 8.0
18 49 4.0
19 20 1.0
19 21 9.0
19 22 1.0
19 23 6.0
19 24 5.0
19 25 3.0
19 26 2.0
19 28 2.0
19 29 2.0
19 32 7.0
19 34 3.0
19 35 8.0
19 37 4.0
19 39 7.0
19 45 8.0
19 49 6.0
20 22 3.0
20 23 2.0
20 24 3.0
20 27 5.0
20 28 9.0
20 29 1.0
20 30 5.0
20 31 6.0
20 33 3.0
20 34 4.0
20 35 8.0
20 36 4.0
20 37 6.0
20 39 1.0
20 41 8.0
20 44 6.0
20 45 6.0
20 46 9.0
20 47 9.0
21 18 9.0
21 24 9.0
21 25 6.0
21 26 2.0
21 27 5.0
21 30 1.0
21 32 2.0
21 33 9.0
21 34 4.0
21 36 8.0
21 37 9.0
21 38 6.0
21 39 6.0
21 43 1.0
21 44 6.0
21 46 3.0
21 48 7.0
21 49 6.0
22 24 7.0
22 25 8.0
22 26 7.0
22 31 7.0
22 33 2.0
22 34 8.0
22 36 9.0
22 42 1.0
22 45 5.0
22 46 5.0
22 47 5.0
22 48 5.0
22 49 5.0
23 24 9.0
23 30 2.0
23 31 3.0
23 34 6.0
23 35 9.0
23 38 1.0
23 40 4.0
23 45 7.0
23 47 3.0
23 48 1.0
24 25 4.0
24 27 9.0
24 28 9.0
24 31 9.0
24 32 2.0
24 33 2.0
24 36 4.0
24 37 6.0
24 39 7.0
24 40 7.0
24 41 4.0
24 42 3.0
24 44 1.0
24 46 2.0
24 48 6.0
24 49 3.0
25 26 4.0
25 27 3.0
25 31 3.0
25 33 8.0
25 35 7.0
25 38 4.0
25 39 8.0
25 41 1.0
25 42 5.0
25 44 6.0
25 45 1.0
25 46 8.0
25 48 2.0
26 22 7.0
26 27 9.0
26 30 8.0
26 34 1.0
26 35 1.0
26 46 1.0
26 48 7.0
27 32 9.0
27 33 9.0
27 34 9.0
27 35 7.0
27 36 6.0
27 37 1.0
27 43 2.0
27 45 4.0
27 47 4.0
27 48 2.0
27 49 6.0
28 29 4.0
28 30 6.0
28 31 4.0
28 40 1.0
28 41 4.0
28 46 6.0
28 49 2.0
29 31 7.0
29 35 4.0
29 36 2.0
29 38 2.0
29 40 5.0
29 41 4.0
29 42 7.0
29 43 9.0
29 46 9.0
29 47 6.0
29 48 5.0
30 28 9.0
30 31 6.0
30 33 3.0
30 34 1.0
30 35 8.0
30 37 1.0
30 38 2.0
30 39 3.0
30 40 4.0
30 42 8.0
30 44 1.0
30 45 5.0
31 26 8.0
31 34 1.0
31 35 6.0
31 38 2.0
31 41 1.0
31 43 5.0
31 45 9.0
31 49 3.0
32 36 1.0
32 40 8.0
32 42 2.0
32 44 7.0
32 45 6.0
33 21 6.0
33 34 7.0
33 36 1.0
33 37 6.0
33 38 5.0
33 39 1.0
33 40 6.0
33 44 7.0
33 45 5.0
33 46 8.0
34 37 8.0
34 38 9.0
34 39 9.0
34 41 4.0
34 42 3.0
34 43 9.0
34 45 7.0
34 46 9.0
34 47 6.0
34 49 3.0
35 24 2.0
35 36 4.0
35 38 6.0
35 39 3.0
35 41 8.0
35 43 8.0
35 44 1.0
35 46 9.0
36 13 8.0
36 37 2.0
36 39 8.0
36 42 7.0
36 45 2.0
36 49 2.0
37 15 1.0
37 38 6.0
37 41 1.0
37 42 6.0
37 43 9.0
37 44 2.0
38 19 9.0
38 39 8.0
38 44 4.0
38 45 4.0
38 46 4.0
38 48 2.0
39 40 9.0
39 43 8.0
39 46 5.0
39 47 5.0
40 5 9.0
40 41 3.0
40 42 8.0
40 43 7.0
40 44 9.0
40 47 9.0
40 49 9.0
41 36 4.0
41 45 8.0
41 46 9.0
41 47 5.0
41 48 5.0
42 17 7.0
42 44 9.0
42 46 8.0
42 48 1.0
43 44 8.0
43 45 2.0
43 46 5.0
44 45 2.0
44 46 7.0
44 49 9.0
45 30 9.0
45 48 8.0
46 25 7.0
46 48 4.0
47 16 2.0
48 32 8.0
49 23 8.0
50 680
0 1 2.0
0 2 3.0
0 8 3.0
0 11 5.0
0 16 6.0
0 18 3.0
0 22 3.0
0 23 8.0
0 25 6.0
0 27 2.0
0 29 9.0
0 30 6.0
0 35 4.0
0 38 1.0
0 40 3.0
0 41 9.0
0 42 6.0
0 43 8.0
0 44 4.0
0 48 9.0
1 2 1.0
1 4 9.0
1 6 8.0
1 8 7.0
1 12 5.0
1 13 6.0
1 14 4.0
1 15 7.0
1 16 2.0
1 17 7.0
1 19 4.0
1 21 6.0
1 25 4.0
1 26 4.0
1 30 5.0
1 31 3.0
1 36 7.0
1 37 4.0
1 39 2.0
1 41 1.0
1 44 3.0
1 45 8.0
1 48 4.0
1 49 2.0
2 0 5.0
2 8 6.0
2 9 5.0
2 10 3.0
2 11 2.0
2 12 2.0
2 14 2.0
2 15 1.0
2 17 9.0
2 20 5.0
2 23 9.0
2 25 1.0
2 30 5.0
2 31 8.0
2 33 3.0
2 34 4.0
2 37 1.0
2 38 1.0
2 40 5.0
2 41 3.0
2 43 7.0
2 46 1.0
3 4 1.0
3 5 6.0
3 7 6.0
3 8 1.0
3 9 9.0
3 10 3.0
3 11 1.0
3 12 8.0
3 13 9.0
3 18 9.0
3 26 4.0
3 27 8.0
3 28 3.0
3 30 1.0
3 34 8.0
3 35 3.0
3 38 8.0
3 40 2.0
3 43 3.0
3 44 7.0
3 45 9.0
3 46 5.0
3 47 2.0
3 48 2.0
3 49 4.0
4 6 1.0
4 7 3.0
4 8 2.0
4 10 2.0
4 11 6.0
4 12 7.0
4 13 4.0
4 17 3.0
4 19 2.0
4 20 9.0
4 25 3.0
4 26 7.0
4 30 6.0
4 32 1.0
4 33 7.0
4 35 1.0
4 36 1.0
4 37 3.0
4 38 1.0
4 41 2.0
4 43 9.0
4 44 2.0
4 45 6.0
4 46 7.0
4 47 2.0
5 7 3.0
5 8 1.0
5 9 1.0
5 11 2.0
5 13 7.0
5 14 4.0
5 15 7.0
5 16 2.0
5 17 1.0
5 19 5.0
5 21 3.0
5 22 1.0
5 23 1.0
5 24 6.0
5 25 4.0
5 28 4.0
5 32 8.0
5 36 1.0
5 37 7.0
5 39 5.0
5 40 2.0
5 42 9.0
5 43 8.0
5 44 8.0
5 45 8.0
5 46 9.0
5 49 8.0
6 7 5.0
6 8 4.0
6 11 1.0
6 12 4.0
6 13 4.0
6 14 5.0
6 15 1.0
6 22 7.0
6 26 8.0
6 27 1.0
6 29 5.0
6 31 9.0
6 35 2.0
6 37 7.0
6 38 6.0
6 39 6.0
6 40 1.0
6 41 7.0
6 42 8.0
6 49 1.0
7 9 2.0
7 12 4.0
7 13 6.0
7 14 6.0
7 19 6.0
7 20 5.0
7 21 3.0
7 22 2.0
7 24 9.0
7 25 2.0
7 26 9.0
7 28 9.0
7 29 8.0
7 30 5.0
7 32 5.0
7 37 1.0
7 40 7.0
7 41 4.0
7 45 3.0
7 46 4.0
7 47 5.0
7 48 2.0
8 9 2.0
8 10 7.0
8 11 5.0
8 12 9.0
8 15 4.0
8 16 8.0
8 18 6.0
8 19 1.0
8 21 5.0
8 22 1.0
8 26 7.0
8 29 8.0
8 31 5.0
8 32 1.0
8 33 5.0
8 34 3.0
8 35 5.0
8 39 3.0
8 40 7.0
8 41 7.0
8 42 1.0
8 45 1.0
8 47 1.0
8 48 8.0
8 49 6.0
9 11 1.0
9 14 6.0
9 15 1.0
9 18 4.0
9 19 3.0
9 20 6.0
9 22 5.0
9 23 6.0
9 24 9.0
9 28 7.0
9 29 4.0
9 31 1.0
9 32 7.0
9 34 2.0
9 39 2.0
9 41 1.0
9 42 6.0
9 43 8.0
9 46 8.0
9 48 3.0
10 11 6.0
10 13 9.0
10 14 5.0
10 18 4.0
10 19 1.0
10 20 5.0
10 22 5.0
10 23 5.0
10 25 7.0
10 26 6.0
10 27 7.0
10 29 9.0
10 30 6.0
10 31 9.0
10 32 3.0
10 35 2.0
10 36 9.0
10 37 2.0
10 39 7.0
10 44 3.0
10 45 6.0
10 48 8.0
11 6 5.0
11 16 3.0
11 17 3.0
11 18 3.0
11 20 3.0
11 26 6.0
11 30 8.0
11 32 9.0
11 33 5.0
11 34 7.0
11 37 5.0
11 38 3.0
11 39 3.0
11 42 1.0
11 43 6.0
11 45 1.0
11 47 4.0
11 48 5.0
11 49 9.0
12 14 7.0
12 16 6.0
12 17 9.0
12 19 9.0
12 25 2.0
12 28 9.0
12 31 3.0
12 33 7.0
12 36 6.0
12 38 7.0
12 39 1.0
12 41 4.0
12 42 7.0
12 43 2.0
12 44 6.0
12 45 1.0
12 46 8.0
13 16 6.0
13 17 9.0
13 19 9.0
13 20 3.0
13 21 4.0
13 22 2.0
13 24 8.0
13 26 8.0
13 27 4.0
13 28 8.0
13 29 3.0
13 31 4.0
13 32 4.0
13 34 5.0
13 35 3.0
13 36 3.0
13 37 6.0
13 38 1.0
13 41 7.0
13 42 8.0
13 43 4.0
13 44 8.0
13 45 9.0
13 49 8.0
14 13 2.0
14 15 8.0
14 16 5.0
14 17 3.0
14 18 5.0
14 19 2.0
14 27 5.0
14 28 7.0
14 29 1.0
14 30 3.0
14 31 1.0
14 32 4.0
14 34 2.0
14 35 8.0
14 36 9.0
14 42 1.0
14 44 1.0
14 45 4.0
14 47 7.0
14 48 5.0
14 49 1.0
15 10 4.0
15 16 9.0
15 18 8.0
15 19 1.0
15 21 1.0
15 22 1.0
15 23 1.0
15 27 7.0
15 30 2.0
15 31 9.0
15 32 8.0
15 34 2.0
15 37 4.0
15 38 7.0
15 41 7.0
15 42 7.0
15 43 5.0
15 44 7.0
15 46 1.0
15 48 5.0
16 3 7.0
16 17 1.0
16 18 7.0
16 20 3.0
16 21 6.0
16 24 8.0
16 26 9.0
16 27 8.0
16 28 2.0
16 32 1.0
16 33 3.0
16 37 3.0
16 39 6.0
16 40 7.0
16 41 4.0
16 43 3.0
16 44 6.0
16 48 7.0
17 15 2.0
17 18 7.0
17 20 4.0
17 21 4.0
17 22 5.0
17 23 4.0
17 24 5.0
17 26 1.0
17 27 4.0
17 29 2.0
17 31 6.0
17 32 3.0
17 36 1.0
17 38 7.0
17 43 2.0
17 46 3.0
18 4 9.0
18 19 5.0
18 21 4.0
18 22 5.0
18 23 4.0
18 26 5.0
18 27 2.0
18 28 1.0
18 29 6.0
18 30 2.0
18 32 5.0
18 35 6.0
18 36 4.0
18 37 7.0
18 39 4.0
18 40 4.0
18 41 8.0
18 42 2.0
18 46 7.0
18 47 5.0
18 49 2.0
19 1 2.0
19 20 3.0
19 21 4.0
19 22 6.0
19 23 6.0
19 26 8.0
19 27 3.0
19 28 2.0
19 29 9.0
19 30 1.0
19 31 2.0
19 32 4.0
19 33 5.0
19 37 8.0
19 38 7.0
19 39 7.0
19 41 7.0
19 43 6.0
19 47 5.0
19 48 4.0
20 7 5.0
20 24 1.0
20 25 4.0
20 27 6.0
20 28 2.0
20 31 5.0
20 33 4.0
20 34 1.0
20 35 8.0
20 41 7.0
20 45 8.0
20 47 9.0
