1
1024 3414
64 506 1.0
64 634 1.0
65 38 1.0
65 365 1.0
65 475 1.0
65 574 1.0
65 880 1.0
65 988 1.0
66 398 1.0
66 591 1.0
66 669 1.0
66 872 1.0
66 918 1.0
67 136 1.0
67 543 1.0
67 688 1.0
67 976 1.0
68 600 1.0
69 581 1.0
69 660 1.0
69 730 1.0
70 48 1.0
70 154 1.0
70 786 1.0
70 998 1.0
71 4 1.0
71 476 1.0
71 532 1.0
71 686 1.0
72 118 1.0
72 189 1.0
72 306 1.0
72 626 1.0
73 305 1.0
73 712 1.0
74 34 1.0
74 725 1.0
75 611 1.0
75 773 1.0
75 897 1.0
76 225 1.0
76 361 1.0
76 721 1.0
77 120 1.0
77 316 1.0
77 725 1.0
78 367 1.0
78 722 1.0
78 899 1.0
78 936 1.0
79 336 1.0
79 724 1.0
79 963 1.0
80 184 1.0
80 358 1.0
80 641 1.0
80 789 1.0
81 204 1.0
81 257 1.0
81 372 1.0
81 413 1.0
81 706 1.0
82 662 1.0
82 791 1.0
82 993 1.0
83 175 1.0
83 213 1.0
83 929 1.0
84 93 1.0
84 123 1.0
84 540 1.0
85 305 1.0
85 876 1.0
88 335 1.0
88 695 1.0
88 817 1.0
88 950 1.0
89 145 1.0
89 357 1.0
90 2 1.0
90 337 1.0
90 917 1.0
91 143 1.0
91 949 1.0
92 53 1.0
92 533 1.0
93 117 1.0
93 509 1.0
93 718 1.0
94 382 1.0
94 809 1.0
94 948 1.0
95 248 1.0
95 309 1.0
95 401 1.0
95 576 1.0
95 731 1.0
96 687 1.0
96 732 1.0
97 489 1.0
97 584 1.0
97 765 1.0
98 146 1.0
98 181 1.0
98 351 1.0
98 604 1.0
98 673 1.0
99 56 1.0
99 429 1.0
99 632 1.0
99 848 1.0
99 946 1.0
100 128 1.0
100 877 1.0
100 909 1.0
100 943 1.0
101 387 1.0
101 443 1.0
101 731 1.0
101 733 1.0
101 904 1.0
102 30 1.0
102 200 1.0
102 245 1.0
102 701 1.0
103 208 1.0
103 387 1.0
103 866 1.0
104 78 1.0
104 367 1.0
104 388 1.0
104 529 1.0
104 722 1.0
105 103 1.0
105 191 1.0
105 350 1.0
105 741 1.0
106 6 1.0
106 71 1.0
106 200 1.0
106 245 1.0
106 540 1.0
106 567 1.0
107 23 1.0
107 144 1.0
107 202 1.0
107 208 1.0
107 216 1.0
107 385 1.0
108 182 1.0
108 267 1.0
108 628 1.0
108 709 1.0
108 981 1.0
109 314 1.0
109 541 1.0
110 82 1.0
110 140 1.0
110 510 1.0
110 662 1.0
112 143 1.0
112 334 1.0
113 74 1.0
113 531 1.0
113 803 1.0
114 60 1.0
114 353 1.0
114 386 1.0
114 676 1.0
114 694 1.0
114 946 1.0
114 957 1.0
115 499 1.0
115 505 1.0
115 789 1.0
116 193 1.0
116 551 1.0
116 583 1.0
116 587 1.0
116 937 1.0
117 219 1.0
117 286 1.0
117 467 1.0
117 736 1.0
117 852 1.0
118 275 1.0
118 801 1.0
119 201 1.0
119 229 1.0
119 567 1.0
120 316 1.0
120 613 1.0
120 956 1.0
121 57 1.0
121 108 1.0
121 292 1.0
121 804 1.0
121 928 1.0
121 981 1.0
122 643 1.0
122 725 1.0
122 1015 1.0
123 370 1.0
123 1023 1.0
124 37 1.0
124 161 1.0
125 45 1.0
125 400 1.0
125 486 1.0
125 857 1.0
126 155 1.0
126 338 1.0
126 541 1.0
126 731 1.0
126 760 1.0
127 210 1.0
127 290 1.0
127 762 1.0
128 466 1.0
129 93 1.0
129 273 1.0
129 401 1.0
129 532 1.0
129 629 1.0
130 105 1.0
130 214 1.0
130 365 1.0
130 408 1.0
130 443 1.0
130 712 1.0
130 891 1.0
131 41 1.0
131 169 1.0
131 335 1.0
131 545 1.0
131 798 1.0
132 157 1.0
132 299 1.0
132 485 1.0
132 611 1.0
132 675 1.0
132 968 1.0
134 12 1.0
134 250 1.0
134 362 1.0
134 403 1.0
134 436 1.0
134 597 1.0
134 672 1.0
135 4 1.0
135 483 1.0
135 599 1.0
135 863 1.0
135 995 1.0
136 220 1.0
136 360 1.0
136 479 1.0
136 613 1.0
136 873 1.0
136 924 1.0
137 17 1.0
137 438 1.0
137 968 1.0
137 973 1.0
138 20 1.0
138 207 1.0
138 256 1.0
138 568 1.0
138 588 1.0
138 660 1.0
138 852 1.0
138 897 1.0
138 915 1.0
139 954 1.0
140 189 1.0
140 662 1.0
141 19 1.0
141 81 1.0
141 261 1.0
141 413 1.0
141 706 1.0
141 740 1.0
142 925 1.0
143 233 1.0
144 216 1.0
144 699 1.0
144 750 1.0
146 285 1.0
146 604 1.0
146 673 1.0
147 86 1.0
147 368 1.0
147 536 1.0
148 26 1.0
148 197 1.0
148 449 1.0
148 625 1.0
148 749 1.0
148 961 1.0
149 12 1.0
149 443 1.0
149 450 1.0
149 623 1.0
149 840 1.0
150 15 1.0
150 262 1.0
150 768 1.0
151 898 1.0
152 12 1.0
152 211 1.0
152 409 1.0
152 430 1.0
152 450 1.0
152 867 1.0
152 887 1.0
152 1019 1.0
153 46 1.0
153 237 1.0
154 48 1.0
154 101 1.0
154 327 1.0
154 891 1.0
154 998 1.0
154 1004 1.0
155 14 1.0
155 314 1.0
155 860 1.0
156 352 1.0
156 405 1.0
156 903 1.0
157 299 1.0
157 602 1.0
157 611 1.0
157 968 1.0
158 71 1.0
158 167 1.0
158 280 1.0
158 476 1.0
158 496 1.0
158 566 1.0
159 125 1.0
159 675 1.0
160 290 1.0
160 598 1.0
160 676 1.0
160 1000 1.0
161 222 1.0
161 487 1.0
161 943 1.0
162 338 1.0
162 700 1.0
162 826 1.0
163 342 1.0
163 555 1.0
163 777 1.0
164 189 1.0
164 867 1.0
164 903 1.0
165 410 1.0
165 972 1.0
166 58 1.0
166 118 1.0
166 365 1.0
166 378 1.0
166 557 1.0
166 692 1.0
167 102 1.0
167 463 1.0
167 466 1.0
167 770 1.0
168 346 1.0
168 550 1.0
168 930 1.0
169 74 1.0
169 254 1.0
169 486 1.0
169 554 1.0
169 592 1.0
169 637 1.0
169 812 1.0
170 178 1.0
170 209 1.0
170 665 1.0
170 677 1.0
171 78 1.0
171 376 1.0
172 14 1.0
172 816 1.0
172 829 1.0
173 62 1.0
173 298 1.0
173 341 1.0
173 567 1.0
173 779 1.0
173 843 1.0
174 390 1.0
174 417 1.0
174 543 1.0
174 793 1.0
175 760 1.0
175 856 1.0
175 878 1.0
175 1007 1.0
175 1014 1.0
176 255 1.0
176 330 1.0
176 571 1.0
176 767 1.0
177 281 1.0
179 172 1.0
179 557 1.0
180 195 1.0
180 211 1.0
182 148 1.0
182 965 1.0
183 10 1.0
183 188 1.0
183 267 1.0
183 369 1.0
183 392 1.0
183 406 1.0
183 620 1.0
184 274 1.0
184 423 1.0
184 722 1.0
184 743 1.0
184 789 1.0
185 546 1.0
185 777 1.0
186 179 1.0
186 377 1.0
186 893 1.0
187 7 1.0
187 63 1.0
187 230 1.0
187 261 1.0
187 687 1.0
187 952 1.0
188 267 1.0
188 392 1.0
188 412 1.0
188 620 1.0
188 816 1.0
188 921 1.0
189 493 1.0
189 626 1.0
189 744 1.0
190 9 1.0
190 147 1.0
190 539 1.0
190 578 1.0
190 865 1.0
191 156 1.0
191 352 1.0
191 906 1.0
192 389 1.0
193 583 1.0
193 599 1.0
193 690 1.0
193 983 1.0
194 103 1.0
194 388 1.0
194 472 1.0
195 803 1.0
195 1006 1.0
196 46 1.0
196 110 1.0
197 182 1.0
197 814 1.0
197 945 1.0
198 26 1.0
198 148 1.0
198 528 1.0
198 749 1.0
198 961 1.0
199 193 1.0
200 464 1.0
200 540 1.0
200 701 1.0
200 712 1.0
201 55 1.0
201 300 1.0
201 569 1.0
201 644 1.0
201 670 1.0
202 389 1.0
202 989 1.0
203 253 1.0
203 286 1.0
203 435 1.0
203 548 1.0
203 782 1.0
204 372 1.0
204 403 1.0
204 514 1.0
205 247 1.0
205 389 1.0
205 552 1.0
205 598 1.0
205 984 1.0
205 989 1.0
206 943 1.0
207 588 1.0
207 600 1.0
207 948 1.0
208 105 1.0
208 202 1.0
208 385 1.0
208 387 1.0
208 733 1.0
208 914 1.0
209 264 1.0
209 361 1.0
209 858 1.0
209 939 1.0
210 271 1.0
210 762 1.0
210 910 1.0
211 195 1.0
211 430 1.0
211 867 1.0
211 1019 1.0
212 35 1.0
212 83 1.0
212 175 1.0
212 289 1.0
212 457 1.0
212 1014 1.0
213 25 1.0
213 64 1.0
213 866 1.0
213 929 1.0
214 105 1.0
214 177 1.0
214 278 1.0
214 712 1.0
214 891 1.0
214 1001 1.0
216 203 1.0
216 435 1.0
217 185 1.0
217 546 1.0
218 164 1.0
218 419 1.0
218 492 1.0
218 867 1.0
218 1018 1.0
219 93 1.0
219 199 1.0
220 67 1.0
220 786 1.0
220 883 1.0
221 44 1.0
221 134 1.0
221 250 1.0
221 362 1.0
221 436 1.0
221 621 1.0
221 884 1.0
221 1016 1.0
222 124 1.0
222 144 1.0
222 487 1.0
222 987 1.0
223 109 1.0
223 140 1.0
224 163 1.0
224 555 1.0
224 777 1.0
224 803 1.0
225 164 1.0
225 484 1.0
225 493 1.0
225 828 1.0
225 903 1.0
225 1007 1.0
226 77 1.0
226 795 1.0
226 932 1.0
227 270 1.0
227 990 1.0
228 5 1.0
228 185 1.0
228 777 1.0
229 426 1.0
229 506 1.0
229 567 1.0
230 63 1.0
230 589 1.0
230 933 1.0
231 559 1.0
231 595 1.0
231 613 1.0
231 622 1.0
231 823 1.0
231 827 1.0
231 861 1.0
233 112 1.0
233 131 1.0
233 317 1.0
233 334 1.0
233 335 1.0
234 13 1.0
234 251 1.0
235 564 1.0
236 230 1.0
236 244 1.0
236 429 1.0
236 690 1.0
236 776 1.0
237 73 1.0
237 305 1.0
237 703 1.0
238 160 1.0
238 192 1.0
238 886 1.0
240 52 1.0
240 283 1.0
240 315 1.0
240 371 1.0
240 407 1.0
240 625 1.0
240 949 1.0
240 996 1.0
241 248 1.0
241 279 1.0
241 309 1.0
241 315 1.0
241 518 1.0
241 545 1.0
241 576 1.0
241 676 1.0
241 705 1.0
241 764 1.0
241 911 1.0
241 941 1.0
241 1021 1.0
242 44 1.0
242 375 1.0
243 24 1.0
243 82 1.0
243 704 1.0
243 744 1.0
243 999 1.0
244 343 1.0
244 611 1.0
244 690 1.0
244 956 1.0
245 6 1.0
245 30 1.0
245 71 1.0
245 552 1.0
245 972 1.0
246 383 1.0
246 909 1.0
247 133 1.0
247 299 1.0
247 320 1.0
247 488 1.0
247 627 1.0
248 133 1.0
248 627 1.0
248 941 1.0
248 1021 1.0
249 96 1.0
249 490 1.0
249 637 1.0
249 840 1.0
250 362 1.0
250 621 1.0
250 833 1.0
251 29 1.0
251 81 1.0
251 257 1.0
252 802 1.0
252 906 1.0
253 284 1.0
253 782 1.0
253 906 1.0
254 554 1.0
254 592 1.0
255 6 1.0
255 56 1.0
256 27 1.0
256 272 1.0
256 641 1.0
256 830 1.0
257 234 1.0
257 537 1.0
258 356 1.0
258 503 1.0
258 1009 1.0
259 181 1.0
259 494 1.0
260 98 1.0
260 154 1.0
260 326 1.0
260 376 1.0
260 523 1.0
260 747 1.0
261 364 1.0
261 687 1.0
261 740 1.0
261 912 1.0
261 915 1.0
261 971 1.0
262 15 1.0
262 276 1.0
262 517 1.0
262 983 1.0
264 197 1.0
264 1012 1.0
265 13 1.0
265 464 1.0
266 821 1.0
267 206 1.0
267 392 1.0
268 438 1.0
268 471 1.0
269 69 1.0
270 32 1.0
270 516 1.0
270 738 1.0
270 825 1.0
272 138 1.0
272 897 1.0
273 97 1.0
273 512 1.0
273 765 1.0
274 3 1.0
274 423 1.0
274 996 1.0
275 166 1.0
275 680 1.0
275 730 1.0
276 150 1.0
276 256 1.0
276 638 1.0
276 674 1.0
276 768 1.0
276 830 1.0
277 359 1.0
277 551 1.0
277 589 1.0
277 631 1.0
278 408 1.0
278 1001 1.0
279 95 1.0
279 248 1.0
279 518 1.0
280 4 1.0
280 71 1.0
280 584 1.0
280 1013 1.0
281 404 1.0
281 484 1.0
281 812 1.0
281 889 1.0
281 935 1.0
281 940 1.0
282 144 1.0
282 157 1.0
282 699 1.0
282 750 1.0
283 52 1.0
283 551 1.0
283 555 1.0
284 322 1.0
284 335 1.0
284 497 1.0
284 906 1.0
285 49 1.0
285 570 1.0
285 833 1.0
286 146 1.0
286 666 1.0
286 736 1.0
286 852 1.0
287 217 1.0
287 546 1.0
287 714 1.0
287 817 1.0
288 26 1.0
288 613 1.0
288 803 1.0
289 792 1.0
289 814 1.0
289 989 1.0
290 321 1.0
290 582 1.0
291 153 1.0
291 500 1.0
291 794 1.0
292 82 1.0
292 263 1.0
292 501 1.0
292 709 1.0
293 15 1.0
293 405 1.0
293 541 1.0
293 720 1.0
294 232 1.0
294 328 1.0
294 538 1.0
296 446 1.0
296 642 1.0
296 955 1.0
297 680 1.0
298 62 1.0
298 328 1.0
298 341 1.0
298 453 1.0
298 763 1.0
298 779 1.0
299 546 1.0
299 781 1.0
299 852 1.0
299 952 1.0
299 960 1.0
300 569 1.0
300 863 1.0
301 466 1.0
301 586 1.0
302 709 1.0
302 905 1.0
303 280 1.0
303 507 1.0
303 590 1.0
304 22 1.0
305 192 1.0
306 202 1.0
306 992 1.0
307 596 1.0
308 248 1.0
308 411 1.0
309 248 1.0
309 279 1.0
309 315 1.0
309 576 1.0
309 843 1.0
309 911 1.0
309 1021 1.0
310 136 1.0
310 262 1.0
310 360 1.0
310 475 1.0
310 479 1.0
311 478 1.0
311 590 1.0
311 634 1.0
311 933 1.0
312 139 1.0
312 838 1.0
313 47 1.0
313 924 1.0
314 14 1.0
314 223 1.0
314 338 1.0
314 425 1.0
314 735 1.0
315 279 1.0
315 325 1.0
315 371 1.0
315 769 1.0
315 941 1.0
315 1001 1.0
315 1021 1.0
316 222 1.0
316 379 1.0
316 725 1.0
316 796 1.0
317 201 1.0
317 335 1.0
318 17 1.0
318 494 1.0
320 68 1.0
320 618 1.0
320 788 1.0
321 28 1.0
321 127 1.0
321 783 1.0
322 655 1.0
322 734 1.0
322 845 1.0
323 41 1.0
323 131 1.0
323 523 1.0
324 163 1.0
325 457 1.0
325 504 1.0
325 953 1.0
325 961 1.0
326 834 1.0
327 101 1.0
327 105 1.0
327 130 1.0
327 350 1.0
327 480 1.0
327 537 1.0
327 578 1.0
327 712 1.0
328 232 1.0
328 538 1.0
328 904 1.0
329 165 1.0
329 391 1.0
329 559 1.0
329 930 1.0
330 390 1.0
330 571 1.0
330 580 1.0
330 973 1.0
331 50 1.0
331 138 1.0
331 272 1.0
331 568 1.0
331 758 1.0
333 163 1.0
333 324 1.0
333 646 1.0
333 647 1.0
333 756 1.0
334 143 1.0
334 274 1.0
334 651 1.0
335 368 1.0
335 707 1.0
335 787 1.0
336 691 1.0
336 931 1.0
336 985 1.0
337 168 1.0
337 425 1.0
337 828 1.0
337 1010 1.0
338 33 1.0
338 155 1.0
338 760 1.0
339 560 1.0
339 889 1.0
340 106 1.0
340 204 1.0
340 514 1.0
340 737 1.0
340 748 1.0
340 965 1.0
341 567 1.0
341 716 1.0
341 779 1.0
341 871 1.0
341 912 1.0
342 777 1.0
343 120 1.0
343 841 1.0
344 281 1.0
344 491 1.0
344 513 1.0
344 519 1.0
344 935 1.0
345 219 1.0
345 914 1.0
346 18 1.0
346 550 1.0
348 7 1.0
348 90 1.0
348 187 1.0
348 261 1.0
348 464 1.0
348 687 1.0
348 821 1.0
348 917 1.0
349 361 1.0
349 991 1.0
350 130 1.0
350 214 1.0
350 733 1.0
350 891 1.0
350 942 1.0
351 146 1.0
351 181 1.0
351 527 1.0
351 604 1.0
351 619 1.0
351 673 1.0
352 285 1.0
353 40 1.0
353 111 1.0
353 227 1.0
353 386 1.0
354 396 1.0
354 606 1.0
355 115 1.0
355 297 1.0
355 499 1.0
355 542 1.0
356 133 1.0
356 528 1.0
356 995 1.0
357 42 1.0
357 145 1.0
357 174 1.0
357 383 1.0
358 0 1.0
358 479 1.0
358 641 1.0
359 131 1.0
359 978 1.0
360 594 1.0
360 892 1.0
360 1008 1.0
361 991 1.0
362 621 1.0
362 833 1.0
362 884 1.0
362 949 1.0
363 20 1.0
363 258 1.0
363 646 1.0
364 95 1.0
364 96 1.0
364 141 1.0
364 249 1.0
364 490 1.0
364 637 1.0
364 740 1.0
364 882 1.0
365 406 1.0
365 574 1.0
365 631 1.0
365 846 1.0
366 90 1.0
366 794 1.0
368 33 1.0
368 233 1.0
368 452 1.0
368 646 1.0
369 188 1.0
369 620 1.0
370 37 1.0
370 147 1.0
370 897 1.0
370 901 1.0
371 325 1.0
371 407 1.0
371 769 1.0
372 308 1.0
372 319 1.0
372 412 1.0
372 753 1.0
373 615 1.0
374 51 1.0
374 298 1.0
374 572 1.0
374 737 1.0
374 763 1.0
374 790 1.0
374 871 1.0
375 72 1.0
375 306 1.0
375 728 1.0
375 809 1.0
375 954 1.0
375 992 1.0
376 98 1.0
376 109 1.0
376 751 1.0
377 96 1.0
377 167 1.0
377 179 1.0
377 477 1.0
377 709 1.0
377 1008 1.0
378 118 1.0
378 209 1.0
378 614 1.0
378 858 1.0
379 773 1.0
380 304 1.0
380 309 1.0
380 802 1.0
381 312 1.0
381 838 1.0
382 375 1.0
382 526 1.0
382 535 1.0
382 728 1.0
382 964 1.0
383 653 1.0
383 758 1.0
384 76 1.0
384 859 1.0
385 202 1.0
385 804 1.0
386 40 1.0
386 275 1.0
386 680 1.0
386 1017 1.0
387 104 1.0
387 105 1.0
387 367 1.0
387 722 1.0
387 733 1.0
388 88 1.0
388 661 1.0
388 817 1.0
389 238 1.0
389 247 1.0
389 886 1.0
389 989 1.0
390 1 1.0
390 268 1.0
390 682 1.0
390 873 1.0
391 559 1.0
391 930 1.0
392 369 1.0
392 620 1.0
392 784 1.0
392 816 1.0
392 921 1.0
393 624 1.0
393 743 1.0
394 691 1.0
395 182 1.0
395 418 1.0
395 449 1.0
395 959 1.0
395 965 1.0
395 981 1.0
396 355 1.0
396 630 1.0
396 743 1.0
397 178 1.0
397 909 1.0
397 945 1.0
397 1017 1.0
398 536 1.0
398 840 1.0
398 918 1.0
399 185 1.0
399 228 1.0
399 777 1.0
400 8 1.0
400 254 1.0
400 342 1.0
400 420 1.0
400 638 1.0
400 857 1.0
401 364 1.0
401 629 1.0
401 740 1.0
402 614 1.0
403 414 1.0
403 672 1.0
404 301 1.0
404 344 1.0
404 468 1.0
405 254 1.0
405 278 1.0
405 528 1.0
405 554 1.0
405 812 1.0
406 291 1.0
406 369 1.0
406 500 1.0
406 574 1.0
408 214 1.0
408 553 1.0
408 712 1.0
408 1001 1.0
409 380 1.0
409 590 1.0
409 787 1.0
409 941 1.0
410 649 1.0
410 776 1.0
411 8 1.0
411 22 1.0
411 523 1.0
412 392 1.0
412 600 1.0
412 921 1.0
412 960 1.0
413 426 1.0
414 101 1.0
414 204 1.0
414 549 1.0
414 985 1.0
414 1020 1.0
415 157 1.0
415 428 1.0
415 635 1.0
416 75 1.0
416 91 1.0
416 143 1.0
416 151 1.0
417 487 1.0
417 663 1.0
417 739 1.0
417 877 1.0
417 964 1.0
418 77 1.0
418 827 1.0
418 931 1.0
418 955 1.0
418 1012 1.0
419 244 1.0
419 575 1.0
419 685 1.0
420 8 1.0
420 195 1.0
420 254 1.0
420 684 1.0
422 489 1.0
423 513 1.0
423 702 1.0
424 3 1.0
424 348 1.0
424 821 1.0
425 109 1.0
425 683 1.0
425 693 1.0
425 696 1.0
425 826 1.0
427 361 1.0
427 977 1.0
428 201 1.0
428 317 1.0
428 602 1.0
428 607 1.0
428 984 1.0
429 56 1.0
429 230 1.0
429 848 1.0
429 881 1.0
430 697 1.0
430 1019 1.0
431 127 1.0
431 290 1.0
432 275 1.0
432 326 1.0
432 537 1.0
432 735 1.0
433 729 1.0
433 808 1.0
434 534 1.0
434 561 1.0
435 640 1.0
436 250 1.0
436 362 1.0
436 621 1.0
436 860 1.0
437 601 1.0
437 631 1.0
437 801 1.0
438 471 1.0
439 216 1.0
439 593 1.0
439 806 1.0
440 89 1.0
440 793 1.0
441 423 1.0
441 497 1.0
441 513 1.0
441 610 1.0
441 679 1.0
441 702 1.0
441 901 1.0
442 69 1.0
443 48 1.0
443 154 1.0
443 198 1.0
443 327 1.0
443 350 1.0
443 741 1.0
443 891 1.0
444 59 1.0
444 843 1.0
444 913 1.0
445 322 1.0
445 951 1.0
446 263 1.0
446 472 1.0
446 955 1.0
447 38 1.0
447 150 1.0
447 615 1.0
448 462 1.0
448 539 1.0
449 182 1.0
449 197 1.0
449 653 1.0
449 959 1.0
450 7 1.0
450 12 1.0
450 203 1.0
450 409 1.0
450 590 1.0
450 623 1.0
450 945 1.0
451 54 1.0
451 159 1.0
452 147 1.0
452 190 1.0
452 787 1.0
452 865 1.0
453 775 1.0
453 790 1.0
454 220 1.0
454 925 1.0
454 969 1.0
455 77 1.0
455 119 1.0
455 226 1.0
455 265 1.0
456 0 1.0
456 116 1.0
456 193 1.0
456 358 1.0
456 479 1.0
456 514 1.0
456 690 1.0
456 989 1.0
457 372 1.0
457 412 1.0
457 907 1.0
458 39 1.0
459 45 1.0
459 439 1.0
459 707 1.0
459 750 1.0
459 824 1.0
459 831 1.0
460 240 1.0
460 371 1.0
460 407 1.0
460 625 1.0
460 798 1.0
460 822 1.0
460 1021 1.0
461 67 1.0
461 353 1.0
461 468 1.0
461 669 1.0
462 648 1.0
463 19 1.0
463 128 1.0
463 232 1.0
463 466 1.0
463 603 1.0
463 770 1.0
463 1008 1.0
464 187 1.0
464 667 1.0
464 687 1.0
464 701 1.0
465 151 1.0
465 511 1.0
465 654 1.0
465 994 1.0
466 469 1.0
466 592 1.0
466 923 1.0
467 146 1.0
467 286 1.0
467 958 1.0
468 919 1.0
469 54 1.0
469 167 1.0
469 463 1.0
469 478 1.0
469 770 1.0
470 67 1.0
470 295 1.0
470 727 1.0
471 562 1.0
472 64 1.0
472 103 1.0
472 895 1.0
472 955 1.0
473 56 1.0
474 125 1.0
474 253 1.0
474 368 1.0
474 920 1.0
475 769 1.0
475 880 1.0
476 167 1.0
476 280 1.0
476 1013 1.0
477 102 1.0
477 179 1.0
477 186 1.0
477 540 1.0
477 592 1.0
477 708 1.0
478 592 1.0
479 0 1.0
479 506 1.0
479 873 1.0
480 48 1.0
480 101 1.0
480 154 1.0
480 160 1.0
480 238 1.0
480 443 1.0
480 880 1.0
480 891 1.0
480 1000 1.0
481 419 1.0
481 742 1.0
481 819 1.0
482 773 1.0
483 271 1.0
483 656 1.0
484 58 1.0
484 636 1.0
484 889 1.0
485 228 1.0
485 760 1.0
485 783 1.0
486 159 1.0
486 254 1.0
486 547 1.0
486 554 1.0
486 592 1.0
486 637 1.0
486 997 1.0
487 124 1.0
487 663 1.0
488 320 1.0
488 533 1.0
488 658 1.0
488 840 1.0
489 158 1.0
489 496 1.0
489 765 1.0
490 42 1.0
490 96 1.0
490 289 1.0
490 587 1.0
490 732 1.0
490 793 1.0
491 215 1.0
491 404 1.0
491 580 1.0
491 706 1.0
492 685 1.0
493 72 1.0
493 164 1.0
493 183 1.0
494 181 1.0
494 345 1.0
495 1 1.0
495 421 1.0
495 636 1.0
495 721 1.0
496 1 1.0
496 390 1.0
497 417 1.0
497 423 1.0
497 487 1.0
497 663 1.0
497 671 1.0
498 281 1.0
498 431 1.0
498 484 1.0
499 542 1.0
500 271 1.0
500 570 1.0
500 794 1.0
500 959 1.0
501 85 1.0
501 810 1.0
501 898 1.0
502 885 1.0
502 898 1.0
502 1022 1.0
503 109 1.0
503 293 1.0
503 356 1.0
503 528 1.0
503 541 1.0
503 590 1.0
504 585 1.0
504 822 1.0
505 381 1.0
505 531 1.0
505 815 1.0
506 92 1.0
506 533 1.0
506 634 1.0
506 767 1.0
508 110 1.0
508 343 1.0
509 67 1.0
509 117 1.0
509 145 1.0
509 470 1.0
509 574 1.0
510 241 1.0
510 282 1.0
510 619 1.0
510 764 1.0
511 278 1.0
511 654 1.0
511 942 1.0
513 281 1.0
513 284 1.0
513 322 1.0
513 404 1.0
513 491 1.0
513 497 1.0
513 797 1.0
514 193 1.0
514 575 1.0
514 748 1.0
515 3 1.0
515 424 1.0
515 536 1.0
515 688 1.0
515 821 1.0
