100
11 41
9 17 3.0
9 21 9.0
10 7 5.0
10 11 2.0
10 15 2.0
10 16 7.0
10 18 7.0
10 22 8.0
10 23 4.0
11 8 7.0
11 14 3.0
11 15 1.0
11 16 5.0
11 23 2.0
11 24 5.0
12 5 3.0
12 10 7.0
12 14 4.0
12 15 7.0
12 18 5.0
12 19 6.0
12 20 2.0
12 21 1.0
12 22 8.0
12 23 5.0
13 15 4.0
13 16 3.0
13 18 9.0
13 21 9.0
13 22 6.0
13 24 7.0
14 13 5.0
14 16 6.0
14 17 9.0
14 18 8.0
14 19 1.0
14 21 3.0
14 23 7.0
14 24 9.0
15 4 1.0
15 14 5.0
15 17 6.0
15 19 9.0
15 21 9.0
15 22 9.0
16 18 7.0
16 19 7.0
16 20 7.0
16 21 7.0
16 22 7.0
16 23 7.0
17 7 1.0
17 18 8.0
17 21 5.0
18 19 1.0
18 20 4.0
18 21 9.0
18 24 8.0
19 17 5.0
20 18 4.0
20 22 4.0
21 16 7.0
21 23 1.0
22 23 6.0
23 20 7.0
23 22 9.0
24 14 6.0
20 108
0 1 6.0
0 3 9.0
0 4 7.0
0 5 9.0
0 6 5.0
0 7 6.0
0 8 5.0
0 9 6.0
0 13 4.0
0 15 6.0
0 19 2.0
1 2 5.0
1 3 6.0
1 4 2.0
1 5 6.0
1 6 8.0
1 7 3.0
1 8 1.0
1 9 7.0
1 11 7.0
1 15 1.0
1 16 7.0
2 0 9.0
2 3 6.0
2 5 2.0
2 6 4.0
2 8 6.0
2 9 9.0
2 12 9.0
2 13 8.0
2 14 5.0
2 15 5.0
2 16 1.0
2 18 8.0
3 4 2.0
3 5 1.0
3 6 4.0
3 8 6.0
3 9 4.0
3 11 3.0
3 12 8.0
3 14 8.0
3 16 5.0
3 18 3.0
3 19 5.0
4 6 4.0
4 8 4.0
4 9 9.0
4 11 7.0
4 12 9.0
4 14 1.0
4 18 4.0
4 19 2.0
5 8 2.0
5 9 7.0
5 10 1.0
5 12 8.0
5 15 6.0
6 7 2.0
6 10 9.0
6 12 4.0
6 14 2.0
6 15 5.0
6 17 3.0
6 19 6.0
7 8 5.0
7 9 4.0
7 10 3.0
7 11 3.0
7 17 6.0
7 18 7.0
8 7 4.0
8 10 3.0
8 11 9.0
8 12 3.0
8 17 5.0
8 18 1.0
8 19 2.0
9 10 5.0
9 11 9.0
9 13 7.0
9 18 9.0
10 12 5.0
10 14 4.0
10 18 7.0
10 19 5.0
11 12 2.0
11 13 2.0
11 15 4.0
12 13 9.0
12 18 7.0
13 0 9.0
13 14 8.0
13 16 3.0
13 17 7.0
13 18 8.0
14 6 6.0
14 15 7.0
15 16 6.0
15 18 8.0
15 19 1.0
16 5 9.0
16 17 9.0
16 19 1.0
17 4 2.0
18 14 2.0
18 19 5.0
19 3 5.0
17 78
0 1 5.0
0 3 3.0
0 4 9.0
0 5 9.0
0 10 2.0
0 12 6.0
0 15 7.0
0 16 1.0
1 2 4.0
1 3 9.0
1 5 6.0
1 7 8.0
1 8 7.0
1 9 6.0
1 10 4.0
1 12 7.0
1 13 1.0
1 14 7.0
1 16 8.0
2 0 1.0
2 3 7.0
2 5 1.0
2 7 3.0
2 9 5.0
2 10 7.0
2 11 9.0
2 13 5.0
3 6 7.0
3 7 7.0
3 10 4.0
3 12 8.0
3 15 6.0
4 6 2.0
4 8 8.0
4 9 5.0
4 11 6.0
4 13 1.0
4 14 8.0
4 15 5.0
5 6 6.0
5 11 4.0
5 13 9.0
5 15 7.0
6 7 3.0
6 8 4.0
6 10 1.0
6 11 1.0
6 12 4.0
6 14 8.0
7 4 2.0
7 9 5.0
7 11 2.0
7 15 7.0
8 2 7.0
8 9 6.0
8 10 2.0
8 12 2.0
9 5 5.0
9 10 8.0
9 12 6.0
9 15 4.0
10 3 9.0
10 11 6.0
10 12 4.0
10 14 7.0
10 15 9.0
10 16 5.0
11 13 5.0
11 14 1.0
11 15 2.0
11 16 4.0
12 11 9.0
13 15 9.0
14 13 4.0
15 3 3.0
15 12 7.0
15 16 7.0
16 8 1.0
30 231
0 1 2.0
0 3 8.0
0 4 4.0
0 6 3.0
0 9 7.0
0 10 2.0
0 11 7.0
0 13 8.0
0 14 9.0
0 15 3.0
0 17 4.0
0 20 2.0
0 24 3.0
0 26 3.0
0 28 6.0
1 2 4.0
1 3 1.0
1 4 2.0
1 6 6.0
1 7 3.0
1 8 7.0
1 12 5.0
1 13 8.0
1 15 7.0
1 16 6.0
1 17 2.0
1 20 2.0
1 21 4.0
1 24 2.0
1 26 1.0
1 28 5.0
1 29 7.0
2 0 1.0
2 3 8.0
2 4 3.0
2 5 9.0
2 8 8.0
2 9 7.0
2 12 5.0
2 13 7.0
2 14 3.0
2 15 8.0
2 16 1.0
2 17 6.0
2 18 6.0
2 20 7.0
2 21 8.0
2 23 5.0
2 25 4.0
2 26 7.0
3 5 6.0
3 6 3.0
3 7 7.0
3 16 8.0
3 17 1.0
3 19 5.0
3 20 3.0
3 22 3.0
3 25 1.0
3 28 7.0
3 29 5.0
4 2 8.0
4 6 9.0
4 7 3.0
4 9 6.0
4 11 8.0
4 14 1.0
4 15 2.0
4 17 7.0
4 18 6.0
4 20 9.0
4 24 1.0
4 27 7.0
4 28 6.0
4 29 4.0
5 3 8.0
5 7 2.0
5 9 1.0
5 13 3.0
5 15 1.0
5 17 9.0
5 21 7.0
5 23 3.0
5 29 2.0
6 4 7.0
6 10 3.0
6 11 8.0
6 12 1.0
6 13 1.0
6 16 6.0
6 18 9.0
6 27 2.0
7 5 2.0
7 12 8.0
7 19 1.0
7 27 9.0
7 28 5.0
8 11 5.0
8 12 6.0
8 13 4.0
8 14 3.0
8 16 7.0
8 17 5.0
8 18 7.0
8 20 8.0
8 21 7.0
8 23 1.0
8 25 9.0
9 11 6.0
9 12 3.0
9 17 4.0
9 19 3.0
9 24 6.0
9 27 4.0
10 3 7.0
10 14 6.0
10 16 2.0
10 21 9.0
10 22 7.0
10 24 8.0
10 26 5.0
10 29 3.0
11 13 9.0
11 14 6.0
11 15 7.0
11 16 4.0
11 17 9.0
11 19 2.0
11 20 6.0
11 22 6.0
11 24 9.0
11 25 3.0
11 26 1.0
11 28 8.0
11 29 3.0
12 9 9.0
12 13 5.0
12 17 9.0
12 18 3.0
12 19 2.0
12 20 4.0
12 23 8.0
12 27 4.0
12 29 7.0
13 10 6.0
13 14 5.0
13 15 1.0
13 16 9.0
13 17 4.0
13 18 2.0
13 19 8.0
13 20 4.0
13 25 5.0
13 27 7.0
14 12 4.0
14 15 8.0
14 16 9.0
14 17 2.0
14 18 3.0
14 19 7.0
14 20 3.0
14 22 3.0
14 23 4.0
14 26 3.0
14 27 6.0
14 29 9.0
15 8 4.0
15 19 6.0
15 21 3.0
15 22 6.0
15 25 1.0
15 28 5.0
16 20 5.0
16 21 4.0
16 24 2.0
16 25 9.0
16 27 6.0
16 28 2.0
16 29 1.0
17 18 9.0
17 20 5.0
17 21 3.0
17 22 3.0
17 27 6.0
17 28 9.0
17 29 3.0
18 16 8.0
18 19 8.0
18 21 6.0
18 22 4.0
18 23 3.0
18 24 6.0
18 26 9.0
18 27 6.0
18 29 9.0
19 14 9.0
19 21 8.0
19 22 3.0
19 23 6.0
19 24 6.0
19 25 2.0
19 27 3.0
19 28 1.0
19 29 1.0
20 22 8.0
20 25 6.0
20 29 7.0
21 18 7.0
21 22 1.0
21 24 7.0
21 28 7.0
21 29 1.0
22 19 3.0
22 29 8.0
23 17 8.0
23 26 5.0
23 28 6.0
23 29 5.0
24 20 4.0
24 26 7.0
24 29 8.0
25 23 1.0
25 26 6.0
25 28 7.0
25 29 1.0
26 27 4.0
27 21 8.0
27 28 3.0
27 29 9.0
28 29 4.0
29 26 5.0
10 31
0 1 2.0
0 5 7.0
0 6 1.0
0 7 6.0
0 8 2.0
0 9 3.0
1 2 1.0
1 5 1.0
1 6 2.0
1 9 3.0
2 0 3.0
2 3 7.0
2 4 3.0
2 5 1.0
2 7 1.0
2 8 9.0
3 6 5.0
3 7 2.0
3 8 3.0
3 9 7.0
4 1 4.0
4 5 5.0
4 7 3.0
5 7 8.0
5 9 1.0
6 4 8.0
6 9 1.0
7 3 4.0
8 9 1.0
9 6 5.0
9 8 2.0
24 161
0 1 3.0
0 2 6.0
0 4 1.0
0 5 1.0
0 7 8.0
0 8 6.0
0 9 6.0
0 10 1.0
0 11 2.0
0 12 2.0
0 14 2.0
0 16 2.0
0 17 7.0
0 18 1.0
0 20 9.0
0 21 3.0
1 2 4.0
1 3 1.0
1 4 1.0
1 5 8.0
1 6 6.0
1 8 3.0
1 10 5.0
1 11 8.0
1 12 5.0
1 13 9.0
1 15 1.0
1 17 4.0
1 20 4.0
1 21 3.0
1 22 9.0
2 0 4.0
2 3 5.0
2 4 2.0
2 5 5.0
2 8 8.0
2 11 8.0
2 12 1.0
2 14 9.0
2 15 7.0
2 16 7.0
2 17 8.0
2 18 7.0
2 20 9.0
2 23 8.0
3 4 5.0
3 8 3.0
3 9 7.0
3 12 5.0
3 15 9.0
3 17 9.0
3 18 6.0
3 20 4.0
3 21 8.0
3 23 9.0
4 2 3.0
4 3 3.0
4 5 7.0
4 6 3.0
4 7 9.0
4 8 5.0
4 9 2.0
4 14 8.0
4 16 8.0
4 17 5.0
4 20 8.0
4 22 8.0
5 6 7.0
5 8 3.0
5 9 3.0
5 10 4.0
5 13 4.0
5 16 2.0
5 17 6.0
5 22 5.0
5 23 5.0
6 8 3.0
6 9 7.0
6 13 2.0
6 15 6.0
6 18 9.0
6 20 9.0
6 22 5.0
7 9 6.0
7 11 3.0
7 14 1.0
7 15 7.0
7 17 7.0
7 19 3.0
8 6 7.0
8 9 1.0
8 11 8.0
8 16 3.0
8 17 9.0
8 18 5.0
8 20 2.0
8 22 4.0
8 23 9.0
9 10 1.0
9 15 9.0
9 16 2.0
9 17 5.0
9 19 7.0
9 22 8.0
10 11 3.0
10 12 7.0
10 16 5.0
10 18 7.0
10 19 4.0
10 20 8.0
10 22 9.0
10 23 9.0
11 8 3.0
11 12 7.0
11 13 8.0
11 22 9.0
12 13 6.0
12 17 7.0
12 19 8.0
12 20 4.0
12 21 3.0
12 22 5.0
13 9 9.0
13 15 6.0
13 18 7.0
13 22 2.0
14 5 3.0
14 15 2.0
14 17 8.0
14 18 5.0
14 19 8.0
14 20 1.0
14 23 9.0
15 2 3.0
15 19 9.0
15 21 6.0
15 22 5.0
15 23 5.0
16 12 2.0
16 17 8.0
16 19 1.0
16 20 7.0
16 23 9.0
17 20 6.0
17 21 2.0
17 22 8.0
17 23 9.0
18 15 7.0
18 19 2.0
18 21 4.0
19 13 1.0
19 22 9.0
19 23 8.0
20 7 7.0
20 21 8.0
20 22 4.0
21 16 8.0
21 22 8.0
22 19 9.0
22 23 4.0
23 3 5.0
23 139
0 1 9.0
0 2 8.0
0 7 3.0
0 8 2.0
0 11 1.0
0 13 2.0
0 15 9.0
0 19 7.0
1 2 5.0
1 3 6.0
1 5 5.0
1 9 6.0
1 11 9.0
1 13 9.0
1 14 7.0
1 16 7.0
1 18 3.0
1 19 7.0
1 20 6.0
2 0 2.0
2 5 3.0
2 8 9.0
2 9 3.0
2 10 4.0
2 13 5.0
2 15 7.0
2 16 4.0
2 17 7.0
2 19 1.0
2 20 9.0
2 21 2.0
2 22 6.0
3 5 5.0
3 6 4.0
3 7 6.0
3 9 9.0
3 11 8.0
3 13 9.0
3 14 7.0
3 15 2.0
3 17 2.0
3 18 3.0
3 21 4.0
3 22 8.0
4 6 4.0
4 7 3.0
4 8 6.0
4 11 9.0
4 19 7.0
4 20 5.0
4 21 7.0
5 6 1.0
5 9 6.0
5 11 8.0
5 13 3.0
5 15 1.0
5 17 4.0
5 18 2.0
5 20 8.0
5 21 2.0
5 22 9.0
6 7 2.0
6 9 3.0
6 10 8.0
6 13 1.0
6 14 5.0
6 15 6.0
6 22 5.0
7 8 7.0
7 10 5.0
7 11 4.0
7 12 7.0
7 18 2.0
7 20 4.0
7 22 5.0
8 11 8.0
8 13 6.0
8 15 3.0
8 16 7.0
8 17 8.0
8 19 9.0
8 20 3.0
8 21 8.0
9 10 9.0
9 13 9.0
9 14 3.0
9 17 8.0
9 18 9.0
9 21 5.0
9 22 6.0
10 11 4.0
10 13 3.0
10 14 8.0
10 16 3.0
10 17 2.0
11 12 3.0
11 14 3.0
11 15 8.0
11 16 2.0
11 17 4.0
11 20 1.0
11 21 8.0
12 6 5.0
12 14 8.0
12 16 4.0
12 17 8.0
12 20 1.0
12 21 5.0
12 22 2.0
13 14 9.0
13 17 3.0
13 19 8.0
13 21 5.0
13 22 8.0
14 3 3.0
14 17 5.0
14 18 7.0
14 19 2.0
14 20 6.0
14 22 8.0
15 8 9.0
15 19 4.0
16 0 6.0
16 10 6.0
16 17 4.0
16 18 8.0
16 20 4.0
17 13 5.0
17 20 4.0
18 5 1.0
18 22 1.0
19 4 5.0
19 20 8.0
19 22 1.0
20 7 3.0
20 21 3.0
21 19 4.0
21 22 5.0
22 21 4.0
8 21
0 1 2.0
0 4 2.0
1 2 9.0
1 3 5.0
1 4 2.0
2 0 6.0
2 3 5.0
2 4 8.0
2 6 6.0
2 7 7.0
3 4 6.0
3 5 5.0
3 6 7.0
4 5 4.0
5 2 3.0
5 3 2.0
5 6 6.0
5 7 3.0
6 7 4.0
7 3 2.0
7 6 3.0
28 218
0 1 6.0
0 2 3.0
0 3 3.0
0 4 6.0
0 5 6.0
0 6 9.0
0 7 4.0
0 10 5.0
0 11 2.0
0 14 9.0
0 20 5.0
0 21 1.0
0 22 1.0
0 23 7.0
0 24 4.0
1 2 6.0
1 3 4.0
1 8 5.0
1 9 5.0
1 10 8.0
1 12 5.0
1 14 2.0
1 15 2.0
1 16 5.0
1 19 3.0
1 20 9.0
1 21 4.0
1 23 3.0
1 27 1.0
2 0 6.0
2 4 7.0
2 5 3.0
2 7 8.0
2 8 1.0
2 10 9.0
2 11 3.0
2 12 5.0
2 13 9.0
2 14 7.0
2 16 8.0
2 19 1.0
2 21 4.0
2 23 8.0
2 26 5.0
2 27 7.0
3 5 4.0
3 6 5.0
3 7 8.0
3 16 1.0
3 21 1.0
3 22 9.0
3 23 2.0
3 24 4.0
4 3 8.0
4 7 8.0
4 9 3.0
4 10 7.0
4 14 4.0
4 15 1.0
4 16 7.0
4 17 9.0
4 18 5.0
4 19 4.0
4 20 1.0
4 22 3.0
4 23 3.0
4 24 8.0
4 25 3.0
4 27 2.0
5 0 3.0
5 4 4.0
5 7 4.0
5 8 7.0
5 10 9.0
5 12 6.0
5 14 8.0
5 15 4.0
5 18 1.0
5 19 4.0
5 20 3.0
5 21 2.0
5 22 2.0
5 23 8.0
5 26 6.0
6 7 3.0
6 9 8.0
6 11 6.0
6 12 3.0
6 13 6.0
6 14 8.0
6 15 3.0
6 16 5.0
6 19 4.0
6 20 8.0
6 21 9.0
6 22 9.0
6 23 5.0
6 24 6.0
6 25 6.0
7 8 8.0
7 12 3.0
7 13 1.0
7 15 1.0
7 17 6.0
7 24 7.0
7 27 4.0
8 6 2.0
8 9 5.0
8 12 7.0
8 13 1.0
8 14 9.0
8 17 9.0
8 20 9.0
8 23 3.0
8 24 7.0
8 25 6.0
8 26 6.0
8 27 6.0
9 10 6.0
9 12 3.0
9 13 8.0
9 15 3.0
9 19 3.0
9 22 2.0
9 23 1.0
9 24 1.0
9 26 7.0
9 27 4.0
10 11 9.0
10 13 3.0
10 15 1.0
10 16 9.0
10 18 1.0
10 19 9.0
10 20 9.0
10 22 2.0
10 25 3.0
10 26 3.0
10 27 6.0
11 14 9.0
11 18 6.0
11 22 1.0
11 23 8.0
11 24 5.0
11 25 5.0
12 5 1.0
12 16 7.0
12 19 4.0
12 20 1.0
12 25 9.0
13 14 1.0
13 15 8.0
13 16 3.0
13 17 3.0
13 20 6.0
13 24 4.0
13 27 2.0
14 15 2.0
14 16 4.0
14 18 6.0
14 20 2.0
14 21 7.0
14 22 4.0
14 23 3.0
14 25 1.0
15 14 1.0
15 17 3.0
15 22 7.0
15 27 8.0
16 7 6.0
16 18 6.0
16 19 8.0
16 20 2.0
16 21 2.0
16 23 3.0
16 24 5.0
16 25 9.0
16 27 8.0
17 10 4.0
17 18 9.0
17 19 5.0
17 25 7.0
17 27 2.0
18 11 1.0
18 19 7.0
18 20 4.0
18 22 2.0
18 23 8.0
18 24 1.0
18 25 3.0
18 26 1.0
18 27 7.0
19 9 5.0
19 22 6.0
19 23 7.0
19 24 5.0
19 26 7.0
19 27 6.0
20 18 7.0
20 21 7.0
20 25 5.0
21 12 2.0
21 23 3.0
21 27 3.0
22 8 2.0
22 23 4.0
22 26 9.0
22 27 6.0
23 21 9.0
23 24 9.0
23 25 6.0
23 27 8.0
24 16 3.0
25 26 7.0
25 27 9.0
26 27 2.0
27 10 8.0
27 25 7.0
22 146
0 1 8.0
0 4 8.0
0 5 9.0
0 7 7.0
0 13 8.0
0 14 6.0
0 16 6.0
0 18 8.0
0 19 2.0
0 20 4.0
0 21 6.0
1 2 9.0
1 5 6.0
1 6 7.0
1 9 4.0
1 11 6.0
1 17 2.0
1 19 5.0
1 21 2.0
2 0 8.0
2 3 1.0
2 4 4.0
2 5 9.0
2 6 3.0
2 10 5.0
2 12 4.0
2 13 9.0
2 14 6.0
2 15 3.0
2 17 6.0
2 18 1.0
2 19 4.0
2 21 5.0
3 5 6.0
3 6 3.0
3 8 9.0
3 10 1.0
3 11 6.0
3 12 4.0
3 15 7.0
3 16 5.0
3 17 9.0
4 3 1.0
4 10 2.0
4 11 4.0
4 13 4.0
4 16 1.0
4 17 6.0
4 19 7.0
4 20 1.0
4 21 5.0
5 1 5.0
5 4 4.0
5 6 3.0
5 7 9.0
5 9 5.0
5 10 8.0
5 11 3.0
5 12 4.0
5 16 5.0
5 17 3.0
5 18 8.0
5 19 7.0
5 20 9.0
5 21 5.0
6 7 1.0
6 10 6.0
6 11 9.0
6 12 2.0
6 13 1.0
6 14 6.0
6 16 7.0
6 18 1.0
6 19 5.0
6 20 6.0
6 21 6.0
7 0 2.0
7 6 5.0
7 8 9.0
7 10 2.0
7 11 2.0
7 14 7.0
7 15 4.0
7 20 7.0
7 21 1.0
8 6 4.0
8 9 3.0
8 10 8.0
8 11 6.0
8 12 5.0
8 13 8.0
8 17 1.0
8 18 1.0
8 20 2.0
9 8 8.0
9 10 1.0
9 11 9.0
9 14 7.0
9 15 3.0
9 19 3.0
9 21 5.0
10 9 4.0
10 13 4.0
10 14 1.0
10 15 6.0
10 16 7.0
10 17 1.0
10 18 3.0
10 20 3.0
11 12 2.0
11 13 9.0
11 14 9.0
11 16 6.0
11 17 1.0
11 18 9.0
11 19 9.0
11 20 8.0
12 1 3.0
12 15 8.0
12 16 8.0
12 17 8.0
12 19 4.0
12 20 3.0
13 14 8.0
13 15 1.0
13 16 4.0
13 18 7.0
14 19 8.0
14 20 5.0
14 21 9.0
15 13 1.0
15 16 1.0
15 17 1.0
15 18 5.0
15 19 4.0
15 21 4.0
16 20 1.0
17 11 6.0
17 18 2.0
17 20 3.0
18 14 5.0
18 19 6.0
19 17 5.0
20 18 5.0
20 21 8.0
21 19 8.0
23 144
0 1 2.0
0 6 9.0
0 7 2.0
0 8 2.0
0 9 4.0
0 11 3.0
0 12 8.0
0 13 4.0
0 14 5.0
0 17 8.0
0 18 5.0
1 2 3.0
1 4 2.0
1 6 8.0
1 9 4.0
1 10 8.0
1 13 3.0
1 16 3.0
1 17 2.0
1 21 6.0
1 22 3.0
2 0 4.0
2 4 1.0
2 6 8.0
2 8 2.0
2 9 7.0
2 12 6.0
2 13 9.0
2 15 3.0
2 17 6.0
2 19 4.0
2 20 5.0
3 6 9.0
3 8 2.0
3 9 9.0
3 10 6.0
3 12 3.0
3 13 8.0
3 14 3.0
3 16 3.0
3 18 9.0
3 21 7.0
4 5 8.0
4 7 2.0
4 9 9.0
4 10 1.0
4 11 4.0
4 15 6.0
4 19 6.0
4 20 5.0
4 22 9.0
5 7 7.0
5 9 7.0
5 10 3.0
5 11 7.0
5 12 5.0
5 13 8.0
5 14 7.0
5 15 6.0
5 18 9.0
5 20 9.0
6 4 5.0
6 9 2.0
6 11 4.0
6 12 3.0
6 22 5.0
7 5 2.0
7 8 1.0
7 9 2.0
7 10 3.0
7 12 3.0
7 13 3.0
7 15 9.0
7 17 9.0
7 18 3.0
7 19 1.0
7 21 4.0
7 22 1.0
8 2 8.0
8 10 3.0
8 11 3.0
8 12 5.0
8 13 2.0
8 14 2.0
8 15 5.0
8 16 9.0
8 17 8.0
8 19 8.0
8 20 6.0
8 21 4.0
9 8 6.0
9 12 5.0
9 16 2.0
9 17 1.0
9 20 6.0
9 21 2.0
10 3 5.0
10 12 3.0
10 13 9.0
10 16 8.0
10 22 7.0
11 12 2.0
11 14 5.0
11 15 5.0
11 17 5.0
11 21 7.0
11 22 1.0
12 13 7.0
12 17 5.0
12 18 6.0
12 21 8.0
12 22 7.0
13 15 3.0
13 16 3.0
13 19 2.0
13 20 9.0
14 1 5.0
14 11 5.0
14 18 9.0
14 21 3.0
14 22 8.0
15 14 2.0
15 16 4.0
15 19 8.0
16 0 2.0
16 17 2.0
16 18 3.0
16 19 5.0
16 21 6.0
16 22 7.0
17 18 5.0
17 19 5.0
17 22 6.0
18 19 3.0
18 20 7.0
18 21 1.0
18 22 4.0
19 18 3.0
19 22 2.0
20 17 6.0
20 21 3.0
20 22 8.0
21 20 1.0
22 16 7.0
14 62
0 1 7.0
0 2 9.0
0 3 6.0
0 4 9.0
0 6 9.0
0 7 1.0
0 10 2.0
0 11 8.0
0 13 6.0
1 2 2.0
1 3 5.0
1 4 4.0
1 5 9.0
1 6 3.0
1 7 3.0
1 10 1.0
1 11 1.0
1 12 3.0
1 13 9.0
2 0 6.0
2 3 5.0
2 5 1.0
2 6 4.0
2 9 7.0
2 11 7.0
3 5 5.0
3 6 8.0
3 8 8.0
3 11 4.0
3 12 6.0
4 1 5.0
4 8 8.0
4 11 6.0
4 13 4.0
5 6 7.0
5 7 8.0
5 10 1.0
5 11 5.0
5 12 9.0
5 13 6.0
6 7 2.0
6 9 1.0
6 10 8.0
6 11 8.0
6 12 8.0
7 4 6.0
7 8 7.0
7 9 7.0
7 13 2.0
8 3 5.0
8 11 9.0
8 13 8.0
9 7 3.0
9 10 6.0
9 13 3.0
10 2 3.0
10 11 4.0
10 13 4.0
11 12 2.0
11 13 5.0
12 10 9.0
13 2 8.0
20 102
0 1 9.0
0 3 1.0
0 4 6.0
0 5 5.0
0 6 7.0
0 10 5.0
0 14 1.0
0 15 8.0
1 2 7.0
1 3 5.0
1 5 5.0
1 6 2.0
1 8 6.0
1 11 1.0
1 12 2.0
1 13 6.0
1 14 7.0
1 15 6.0
1 17 1.0
2 0 8.0
2 4 9.0
2 6 5.0
2 11 7.0
2 12 3.0
2 13 6.0
2 14 3.0
2 17 1.0
2 19 7.0
3 4 9.0
3 5 6.0
3 6 6.0
3 11 3.0
3 14 8.0
3 17 2.0
3 18 6.0
4 11 6.0
4 12 4.0
4 14 5.0
4 16 2.0
4 18 6.0
4 19 5.0
5 9 8.0
5 12 5.0
5 13 6.0
5 17 1.0
6 7 4.0
6 9 9.0
6 10 6.0
6 11 4.0
6 13 2.0
6 14 4.0
6 19 4.0
7 8 8.0
7 13 6.0
7 15 6.0
7 16 9.0
7 17 6.0
7 18 6.0
8 7 3.0
8 9 9.0
8 11 1.0
8 14 7.0
8 16 6.0
8 18 2.0
9 6 7.0
9 11 4.0
9 14 8.0
9 16 2.0
9 17 6.0
9 18 9.0
9 19 9.0
10 2 1.0
10 12 9.0
10 14 6.0
10 15 9.0
10 16 8.0
11 14 9.0
11 16 6.0
11 17 5.0
11 18 2.0
11 19 3.0
12 15 8.0
12 16 2.0
12 17 4.0
13 12 7.0
13 15 7.0
13 17 1.0
13 18 9.0
13 19 4.0
14 8 2.0
14 15 1.0
14 16 7.0
14 18 9.0
14 19 8.0
15 5 7.0
15 16 7.0
16 18 1.0
16 19 7.0
17 3 6.0
17 18 5.0
18 19 1.0
19 15 8.0
6 12
0 1 6.0
0 4 1.0
1 2 1.0
1 3 7.0
2 0 6.0
2 4 5.0
2 5 5.0
3 1 6.0
3 4 8.0
3 5 2.0
4 3 3.0
5 4 5.0
12 43
0 1 5.0
0 2 8.0
0 3 7.0
0 9 1.0
0 10 7.0
0 11 6.0
1 2 8.0
1 4 6.0
1 5 6.0
