20
16 29
12 18 1.0
12 25 1.0
12 33 1.0
13 17 1.0
13 25 1.0
14 37 1.0
15 6 1.0
15 19 1.0
15 35 1.0
15 38 1.0
16 13 1.0
16 17 1.0
16 25 1.0
17 19 1.0
17 22 1.0
17 24 1.0
18 22 1.0
18 31 1.0
19 16 1.0
19 38 1.0
20 3 1.0
20 35 1.0
21 5 1.0
21 30 1.0
21 32 1.0
22 3 1.0
22 20 1.0
22 23 1.0
23 14 1.0
24 3 1.0
24 22 1.0
24 37 1.0
25 26 1.0
25 29 1.0
25 31 1.0
25 33 1.0
26 15 1.0
26 27 1.0
26 29 1.0
27 7 1.0
27 24 1.0
28 1 1.0
28 30 1.0
28 36 1.0
29 12 1.0
29 28 1.0
29 33 1.0
29 34 1.0
31 4 1.0
31 12 1.0
31 23 1.0
32 7 1.0
32 27 1.0
33 18 1.0
33 31 1.0
33 34 1.0
34 0 1.0
34 4 1.0
34 11 1.0
35 26 1.0
35 27 1.0
35 38 1.0
36 10 1.0
36 23 1.0
37 7 1.0
37 22 1.0
37 23 1.0
37 27 1.0
38 14 1.0
23 75
0 8 1.0
0 9 1.0
0 19 1.0
0 20 1.0
1 3 1.0
1 18 1.0
2 3 1.0
2 10 1.0
2 13 1.0
2 14 1.0
3 0 1.0
3 16 1.0
4 0 1.0
4 2 1.0
5 1 1.0
5 3 1.0
5 7 1.0
5 13 1.0
6 12 1.0
6 14 1.0
6 16 1.0
6 18 1.0
7 2 1.0
7 8 1.0
7 13 1.0
7 19 1.0
8 10 1.0
8 17 1.0
9 1 1.0
9 19 1.0
9 20 1.0
10 1 1.0
10 3 1.0
10 6 1.0
10 12 1.0
10 14 1.0
10 17 1.0
10 18 1.0
10 22 1.0
11 6 1.0
11 9 1.0
11 15 1.0
11 18 1.0
11 21 1.0
11 22 1.0
12 13 1.0
13 1 1.0
13 3 1.0
13 9 1.0
13 14 1.0
13 20 1.0
14 9 1.0
14 20 1.0
14 22 1.0
15 19 1.0
15 20 1.0
15 21 1.0
16 0 1.0
16 12 1.0
17 6 1.0
17 12 1.0
18 15 1.0
18 20 1.0
19 1 1.0
19 3 1.0
19 5 1.0
19 8 1.0
19 22 1.0
20 1 1.0
20 2 1.0
20 4 1.0
21 5 1.0
21 7 1.0
22 1 1.0
22 18 1.0
42 127
0 3 1.0
0 4 1.0
0 5 1.0
0 16 1.0
0 19 1.0
0 28 1.0
0 40 1.0
1 0 1.0
1 18 1.0
1 21 1.0
1 40 1.0
2 13 1.0
2 33 1.0
2 39 1.0
3 17 1.0
3 19 1.0
3 38 1.0
3 40 1.0
4 1 1.0
4 40 1.0
5 3 1.0
5 23 1.0
5 37 1.0
5 38 1.0
6 7 1.0
6 21 1.0
6 25 1.0
6 36 1.0
6 37 1.0
7 11 1.0
8 10 1.0
8 31 1.0
9 11 1.0
9 27 1.0
9 30 1.0
10 19 1.0
10 24 1.0
10 40 1.0
10 41 1.0
11 6 1.0
11 20 1.0
11 23 1.0
11 24 1.0
11 33 1.0
11 37 1.0
12 0 1.0
12 28 1.0
13 39 1.0
14 2 1.0
14 18 1.0
15 12 1.0
15 30 1.0
15 36 1.0
16 4 1.0
16 12 1.0
16 15 1.0
17 29 1.0
18 13 1.0
18 39 1.0
19 1 1.0
19 4 1.0
19 17 1.0
19 24 1.0
19 29 1.0
19 35 1.0
20 1 1.0
20 9 1.0
20 27 1.0
20 30 1.0
20 37 1.0
21 4 1.0
21 10 1.0
21 19 1.0
21 39 1.0
21 40 1.0
22 17 1.0
22 20 1.0
22 27 1.0
22 29 1.0
23 0 1.0
23 12 1.0
23 16 1.0
23 24 1.0
25 36 1.0
25 38 1.0
26 8 1.0
26 17 1.0
26 21 1.0
26 29 1.0
27 6 1.0
27 7 1.0
27 11 1.0
27 37 1.0
28 4 1.0
28 16 1.0
28 23 1.0
30 24 1.0
30 27 1.0
30 36 1.0
31 4 1.0
31 10 1.0
31 16 1.0
31 41 1.0
32 26 1.0
33 32 1.0
34 21 1.0
34 32 1.0
34 39 1.0
34 40 1.0
35 1 1.0
35 9 1.0
35 17 1.0
35 41 1.0
36 9 1.0
36 20 1.0
36 27 1.0
37 7 1.0
37 9 1.0
37 23 1.0
37 24 1.0
37 30 1.0
37 36 1.0
39 6 1.0
39 26 1.0
40 5 1.0
40 19 1.0
41 8 1.0
43 129
0 8 1.0
0 16 1.0
0 40 1.0
1 12 1.0
1 38 1.0
2 8 1.0
2 21 1.0
2 37 1.0
2 42 1.0
3 6 1.0
3 9 1.0
3 33 1.0
3 37 1.0
4 3 1.0
4 7 1.0
4 37 1.0
5 25 1.0
5 39 1.0
5 40 1.0
6 1 1.0
6 10 1.0
6 11 1.0
6 12 1.0
6 15 1.0
7 22 1.0
7 29 1.0
7 31 1.0
7 42 1.0
8 1 1.0
8 21 1.0
8 36 1.0
8 39 1.0
8 42 1.0
9 4 1.0
9 12 1.0
9 15 1.0
9 17 1.0
9 37 1.0
9 41 1.0
10 1 1.0
10 11 1.0
10 12 1.0
10 15 1.0
11 1 1.0
11 12 1.0
11 15 1.0
12 24 1.0
13 0 1.0
13 2 1.0
13 6 1.0
13 8 1.0
13 12 1.0
13 38 1.0
14 10 1.0
14 11 1.0
14 15 1.0
15 1 1.0
15 12 1.0
15 38 1.0
16 3 1.0
16 6 1.0
16 30 1.0
16 34 1.0
17 40 1.0
17 41 1.0
18 22 1.0
18 32 1.0
18 33 1.0
18 35 1.0
19 1 1.0
19 10 1.0
19 31 1.0
20 26 1.0
20 30 1.0
21 13 1.0
22 16 1.0
22 31 1.0
22 33 1.0
22 42 1.0
24 1 1.0
24 6 1.0
24 10 1.0
24 11 1.0
24 15 1.0
24 38 1.0
26 0 1.0
26 30 1.0
27 35 1.0
28 5 1.0
28 9 1.0
28 36 1.0
28 39 1.0
29 4 1.0
29 16 1.0
29 22 1.0
29 23 1.0
30 22 1.0
30 27 1.0
30 34 1.0
31 41 1.0
32 5 1.0
32 22 1.0
32 33 1.0
34 22 1.0
34 26 1.0
34 42 1.0
35 23 1.0
36 5 1.0
36 17 1.0
36 38 1.0
36 39 1.0
37 13 1.0
37 40 1.0
38 8 1.0
38 12 1.0
39 17 1.0
39 40 1.0
40 8 1.0
40 28 1.0
40 36 1.0
41 7 1.0
41 12 1.0
41 15 1.0
41 22 1.0
41 28 1.0
42 13 1.0
42 16 1.0
42 30 1.0
42 37 1.0
37 120
0 1 1.0
0 7 1.0
0 18 1.0
0 34 1.0
1 6 1.0
1 7 1.0
1 36 1.0
2 9 1.0
2 22 1.0
2 27 1.0
2 33 1.0
2 34 1.0
3 7 1.0
3 14 1.0
3 16 1.0
3 23 1.0
3 31 1.0
4 10 1.0
5 20 1.0
6 11 1.0
6 16 1.0
6 30 1.0
6 31 1.0
7 4 1.0
7 14 1.0
7 28 1.0
7 34 1.0
8 10 1.0
8 12 1.0
8 15 1.0
8 18 1.0
8 20 1.0
8 26 1.0
9 13 1.0
10 13 1.0
10 18 1.0
10 26 1.0
11 19 1.0
12 10 1.0
12 13 1.0
12 18 1.0
12 26 1.0
13 8 1.0
13 33 1.0
13 34 1.0
14 15 1.0
14 26 1.0
14 28 1.0
15 3 1.0
15 20 1.0
15 25 1.0
15 31 1.0
15 36 1.0
16 14 1.0
16 15 1.0
16 18 1.0
16 29 1.0
17 0 1.0
17 1 1.0
17 24 1.0
17 26 1.0
17 27 1.0
18 4 1.0
18 7 1.0
18 32 1.0
19 34 1.0
19 35 1.0
20 16 1.0
20 17 1.0
20 22 1.0
20 36 1.0
21 26 1.0
22 5 1.0
23 14 1.0
23 16 1.0
23 18 1.0
23 25 1.0
23 33 1.0
24 13 1.0
24 27 1.0
25 3 1.0
25 14 1.0
25 16 1.0
25 21 1.0
25 35 1.0
26 9 1.0
27 0 1.0
27 1 1.0
27 9 1.0
27 34 1.0
28 24 1.0
29 6 1.0
29 15 1.0
29 18 1.0
29 20 1.0
29 27 1.0
29 32 1.0
30 0 1.0
30 1 1.0
30 17 1.0
30 27 1.0
31 30 1.0
32 6 1.0
32 16 1.0
32 27 1.0
32 36 1.0
33 14 1.0
33 16 1.0
33 22 1.0
33 34 1.0
34 11 1.0
34 18 1.0
34 22 1.0
34 24 1.0
36 6 1.0
36 16 1.0
36 24 1.0
36 29 1.0
36 30 1.0
36 31 1.0
44 111
0 7 1.0
0 26 1.0
0 40 1.0
0 41 1.0
0 42 1.0
1 32 1.0
1 39 1.0
1 43 1.0
2 0 1.0
2 4 1.0
2 30 1.0
2 37 1.0
2 40 1.0
3 23 1.0
3 39 1.0
3 41 1.0
4 23 1.0
5 3 1.0
5 39 1.0
6 0 1.0
6 8 1.0
6 11 1.0
7 30 1.0
7 34 1.0
8 14 1.0
8 19 1.0
8 38 1.0
9 0 1.0
9 8 1.0
9 13 1.0
9 26 1.0
9 29 1.0
10 23 1.0
10 28 1.0
10 42 1.0
11 8 1.0
11 14 1.0
11 29 1.0
11 36 1.0
11 37 1.0
12 35 1.0
13 6 1.0
13 29 1.0
13 32 1.0
14 6 1.0
14 29 1.0
15 33 1.0
15 40 1.0
15 41 1.0
15 42 1.0
16 18 1.0
17 16 1.0
17 24 1.0
17 36 1.0
17 43 1.0
18 7 1.0
18 24 1.0
18 31 1.0
19 9 1.0
19 11 1.0
19 26 1.0
20 1 1.0
20 28 1.0
20 30 1.0
22 20 1.0
22 21 1.0
22 28 1.0
22 32 1.0
23 28 1.0
23 43 1.0
24 16 1.0
24 36 1.0
25 24 1.0
26 6 1.0
26 8 1.0
26 22 1.0
26 33 1.0
26 41 1.0
27 1 1.0
27 8 1.0
27 38 1.0
28 1 1.0
28 32 1.0
29 6 1.0
30 0 1.0
30 40 1.0
31 24 1.0
31 25 1.0
31 33 1.0
31 42 1.0
32 20 1.0
32 29 1.0
33 0 1.0
33 5 1.0
33 28 1.0
33 41 1.0
33 42 1.0
34 36 1.0
35 3 1.0
35 5 1.0
36 16 1.0
38 3 1.0
39 9 1.0
39 35 1.0
40 21 1.0
40 37 1.0
40 38 1.0
41 23 1.0
42 26 1.0
42 38 1.0
42 41 1.0
24 72
0 1 1.0
0 16 1.0
1 2 1.0
1 17 1.0
2 6 1.0
2 20 1.0
2 23 1.0
3 6 1.0
3 8 1.0
3 9 1.0
3 11 1.0
3 21 1.0
4 6 1.0
4 7 1.0
4 15 1.0
4 19 1.0
5 2 1.0
5 3 1.0
5 8 1.0
5 13 1.0
6 23 1.0
7 9 1.0
7 15 1.0
7 18 1.0
8 11 1.0
9 5 1.0
9 8 1.0
9 11 1.0
10 4 1.0
10 7 1.0
10 15 1.0
10 19 1.0
11 5 1.0
11 12 1.0
11 13 1.0
11 15 1.0
11 19 1.0
12 15 1.0
12 19 1.0
12 22 1.0
13 2 1.0
13 9 1.0
14 0 1.0
14 15 1.0
14 18 1.0
15 16 1.0
15 18 1.0
15 23 1.0
16 14 1.0
17 2 1.0
17 6 1.0
17 20 1.0
18 4 1.0
18 10 1.0
18 16 1.0
18 19 1.0
18 23 1.0
19 7 1.0
19 15 1.0
19 21 1.0
20 6 1.0
20 14 1.0
20 23 1.0
21 8 1.0
22 14 1.0
22 15 1.0
22 16 1.0
22 20 1.0
23 1 1.0
23 14 1.0
23 17 1.0
23 22 1.0
23 76
0 15 1.0
1 6 1.0
1 8 1.0
1 12 1.0
1 13 1.0
2 5 1.0
3 1 1.0
3 8 1.0
3 16 1.0
3 21 1.0
3 22 1.0
4 13 1.0
5 0 1.0
5 14 1.0
5 15 1.0
5 18 1.0
5 20 1.0
6 0 1.0
6 5 1.0
6 8 1.0
6 12 1.0
6 15 1.0
6 19 1.0
6 20 1.0
6 22 1.0
8 0 1.0
8 5 1.0
8 10 1.0
8 12 1.0
8 13 1.0
8 15 1.0
8 22 1.0
9 10 1.0
9 15 1.0
9 21 1.0
10 1 1.0
10 13 1.0
11 4 1.0
11 17 1.0
12 3 1.0
12 5 1.0
12 19 1.0
13 6 1.0
13 12 1.0
13 21 1.0
14 4 1.0
14 6 1.0
14 8 1.0
14 12 1.0
15 7 1.0
15 12 1.0
15 16 1.0
15 18 1.0
15 20 1.0
16 7 1.0
16 21 1.0
16 22 1.0
17 0 1.0
17 15 1.0
17 19 1.0
18 0 1.0
18 10 1.0
18 17 1.0
18 22 1.0
19 1 1.0
19 8 1.0
19 10 1.0
19 13 1.0
19 18 1.0
19 22 1.0
20 8 1.0
20 12 1.0
20 14 1.0
22 1 1.0
22 10 1.0
22 13 1.0
7 13
0 5 1.0
1 0 1.0
1 3 1.0
2 0 1.0
2 4 1.0
2 6 1.0
3 2 1.0
4 0 1.0
4 3 1.0
4 5 1.0
6 0 1.0
6 4 1.0
6 5 1.0
44 108
0 12 1.0
0 18 1.0
0 28 1.0
0 30 1.0
1 22 1.0
1 33 1.0
2 13 1.0
2 34 1.0
2 41 1.0
3 5 1.0
3 14 1.0
3 26 1.0
4 8 1.0
4 13 1.0
4 33 1.0
5 10 1.0
5 26 1.0
5 40 1.0
6 35 1.0
7 25 1.0
7 27 1.0
7 39 1.0
8 19 1.0
8 21 1.0
8 29 1.0
9 11 1.0
9 14 1.0
9 17 1.0
9 23 1.0
10 0 1.0
10 18 1.0
10 21 1.0
10 28 1.0
10 38 1.0
11 14 1.0
11 29 1.0
12 10 1.0
12 14 1.0
12 32 1.0
12 38 1.0
13 28 1.0
13 33 1.0
14 29 1.0
14 32 1.0
15 39 1.0
16 9 1.0
16 15 1.0
16 32 1.0
17 14 1.0
18 21 1.0
18 25 1.0
18 38 1.0
19 29 1.0
19 35 1.0
20 3 1.0
21 0 1.0
21 19 1.0
21 29 1.0
21 30 1.0
21 36 1.0
22 4 1.0
22 8 1.0
23 14 1.0
23 17 1.0
23 37 1.0
24 1 1.0
24 30 1.0
24 31 1.0
25 10 1.0
26 20 1.0
26 40 1.0
27 6 1.0
27 39 1.0
28 2 1.0
28 7 1.0
28 18 1.0
28 21 1.0
29 17 1.0
30 10 1.0
30 18 1.0
30 28 1.0
31 1 1.0
31 6 1.0
32 38 1.0
34 39 1.0
35 9 1.0
35 11 1.0
36 19 1.0
36 26 1.0
36 30 1.0
37 14 1.0
37 17 1.0
37 29 1.0
37 40 1.0
38 25 1.0
38 29 1.0
39 25 1.0
40 3 1.0
40 43 1.0
41 17 1.0
41 34 1.0
41 42 1.0
42 22 1.0
42 33 1.0
42 37 1.0
43 3 1.0
43 5 1.0
43 16 1.0
26 76
0 4 1.0
0 16 1.0
1 12 1.0
1 13 1.0
2 0 1.0
2 3 1.0
2 20 1.0
3 21 1.0
4 2 1.0
4 6 1.0
4 7 1.0
4 10 1.0
4 11 1.0
4 22 1.0
4 25 1.0
5 9 1.0
6 17 1.0
7 6 1.0
7 11 1.0
8 1 1.0
9 6 1.0
9 13 1.0
9 15 1.0
9 19 1.0
10 0 1.0
10 1 1.0
10 2 1.0
10 8 1.0
10 24 1.0
10 25 1.0
11 6 1.0
11 14 1.0
11 17 1.0
11 18 1.0
12 3 1.0
12 21 1.0
13 5 1.0
13 22 1.0
14 15 1.0
14 16 1.0
14 18 1.0
15 11 1.0
16 2 1.0
16 4 1.0
16 7 1.0
16 10 1.0
16 11 1.0
16 24 1.0
17 20 1.0
18 12 1.0
18 15 1.0
18 24 1.0
20 13 1.0
20 22 1.0
21 6 1.0
21 11 1.0
21 15 1.0
21 17 1.0
22 1 1.0
22 3 1.0
22 25 1.0
23 0 1.0
23 7 1.0
23 10 1.0
23 11 1.0
23 25 1.0
24 0 1.0
24 4 1.0
24 11 1.0
24 12 1.0
24 15 1.0
24 23 1.0
25 0 1.0
25 2 1.0
25 16 1.0
25 24 1.0
13 30
0 11 1.0
1 7 1.0
1 9 1.0
1 11 1.0
2 0 1.0
2 1 1.0
3 6 1.0
3 7 1.0
4 0 1.0
4 1 1.0
4 2 1.0
4 7 1.0
4 10 1.0
5 7 1.0
5 11 1.0
6 10 1.0
6 11 1.0
7 6 1.0
7 10 1.0
7 11 1.0
8 5 1.0
9 2 1.0
10 5 1.0
10 8 1.0
11 2 1.0
11 4 1.0
11 10 1.0
12 4 1.0
12 5 1.0
12 8 1.0
33 91
0 10 1.0
0 19 1.0
0 20 1.0
0 21 1.0
0 25 1.0
0 26 1.0
0 27 1.0
2 4 1.0
2 32 1.0
3 15 1.0
3 17 1.0
3 19 1.0
3 31 1.0
4 17 1.0
4 19 1.0
4 32 1.0
5 12 1.0
5 29 1.0
6 15 1.0
7 1 1.0
7 3 1.0
7 18 1.0
7 25 1.0
7 26 1.0
7 29 1.0
8 1 1.0
8 6 1.0
8 10 1.0
9 3 1.0
9 14 1.0
9 20 1.0
10 19 1.0
11 8 1.0
11 9 1.0
11 10 1.0
11 15 1.0
11 24 1.0
11 32 1.0
12 2 1.0
12 4 1.0
12 32 1.0
13 30 1.0
14 11 1.0
14 20 1.0
14 21 1.0
14 22 1.0
15 9 1.0
15 14 1.0
15 18 1.0
15 20 1.0
16 4 1.0
16 7 1.0
17 7 1.0
17 16 1.0
17 28 1.0
18 6 1.0
18 28 1.0
18 30 1.0
19 12 1.0
20 25 1.0
20 28 1.0
21 10 1.0
21 19 1.0
22 3 1.0
22 9 1.0
22 11 1.0
22 15 1.0
22 24 1.0
22 27 1.0
24 27 1.0
25 1 1.0
25 28 1.0
26 1 1.0
26 25 1.0
26 28 1.0
27 9 1.0
27 18 1.0
27 21 1.0
27 28 1.0
28 0 1.0
28 30 1.0
29 1 1.0
29 26 1.0
30 23 1.0
31 4 1.0
31 16 1.0
31 22 1.0
31 24 1.0
31 32 1.0
32 14 1.0
32 16 1.0
32 81
0 16 1.0
0 28 1.0
1 7 1.0
1 24 1.0
2 0 1.0
2 3 1.0
2 23 1.0
2 28 1.0
3 0 1.0
3 7 1.0
3 18 1.0
3 25 1.0
4 0 1.0
4 9 1.0
4 23 1.0
5 0 1.0
5 16 1.0
5 17 1.0
6 12 1.0
6 13 1.0
6 19 1.0
6 26 1.0
7 22 1.0
7 26 1.0
8 5 1.0
8 30 1.0
10 15 1.0
11 6 1.0
11 12 1.0
11 26 1.0
12 26 1.0
13 11 1.0
13 19 1.0
13 20 1.0
13 24 1.0
14 9 1.0
14 17 1.0
15 3 1.0
15 5 1.0
15 25 1.0
16 10 1.0
16 14 1.0
16 18 1.0
17 8 1.0
17 16 1.0
18 0 1.0
18 2 1.0
18 8 1.0
18 17 1.0
18 21 1.0
18 28 1.0
19 11 1.0
19 12 1.0
19 24 1.0
20 29 1.0
21 12 1.0
22 26 1.0
23 1 1.0
23 22 1.0
23 24 1.0
24 6 1.0
25 10 1.0
25 16 1.0
25 23 1.0
25 28 1.0
26 19 1.0
27 6 1.0
27 7 1.0
27 10 1.0
27 22 1.0
27 24 1.0
27 26 1.0
28 3 1.0
28 31 1.0
29 4 1.0
29 9 1.0
30 1 1.0
31 0 1.0
31 14 1.0
31 18 1.0
31 25 1.0
